randomness,layer_name,execution_time,test_acc,test_acc_epoch,test_loss,test_loss_epoch
0,-,72.051908,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
0,sequential.2,82.224194,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
0,sequential.6,89.244833,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
1e-07,sequential.2,56.55672,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
1e-07,sequential.6,63.440416,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
2e-07,sequential.2,67.976893,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
2e-07,sequential.6,71.005843,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
3e-07,sequential.2,68.700172,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
3e-07,sequential.6,64.446976,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
4e-07,sequential.2,63.845025,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
4e-07,sequential.6,63.581897,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
5e-07,sequential.2,64.603294,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
5e-07,sequential.6,64.198639,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
6e-07,sequential.2,71.508264,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
6e-07,sequential.6,63.145033,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
7e-07,sequential.2,61.794665,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
7e-07,sequential.6,61.229819,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
8e-07,sequential.2,59.986843,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
8e-07,sequential.6,61.871478,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
9e-07,sequential.2,70.465627,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
