randomness,layer_name,execution_time,test_accuracy,test_cross_entropy
0,-,26.572967,0.8482999801635742,0.43982645869255066
0,adapter.backbone.0,22.212996,0.8482999801635742,0.43982645869255066
0,adapter.backbone.1,23.187235,0.8482999801635742,0.43982645869255066
0,adapter.backbone.2,23.993732,0.8482999801635742,0.43982645869255066
0,adapter.backbone.3,22.031546,0.8482999801635742,0.43982645869255066
0,adapter.backbone.4,24.14716,0.8482999801635742,0.43982645869255066
0,adapter.backbone.5,23.859791,0.8482999801635742,0.43982645869255066
0,adapter.backbone.6,23.301311,0.8482999801635742,0.43982645869255066
0,adapter.backbone.7,22.425234,0.8482999801635742,0.43982645869255066
0,adapter.backbone.8,23.250423,0.8482999801635742,0.43982645869255066
0,adapter.backbone.9,20.705457,0.8482999801635742,0.43982645869255066
0,adapter.backbone.10,23.923787,0.8482999801635742,0.43982645869255066
0,adapter.backbone.11,24.153385,0.8482999801635742,0.43982645869255066
0,adapter.backbone.12,22.457529,0.8482999801635742,0.43982645869255066
0,adapter.backbone.13,23.029931,0.8482999801635742,0.43982645869255066
0,adapter.backbone.14,22.698504,0.8482999801635742,0.43982645869255066
0,adapter.backbone.15,22.01194,0.8482999801635742,0.43982645869255066
0,adapter.backbone.16,21.502572,0.8482999801635742,0.43982645869255066
0,adapter.backbone.17,21.958563,0.8482999801635742,0.43982645869255066
0,adapter.backbone.18,21.560531,0.8482999801635742,0.43982645869255066
0,adapter.backbone.19,22.629662,0.8482999801635742,0.43982645869255066
0,adapter.backbone.20,23.60095,0.8482999801635742,0.43982645869255066
0,adapter.head.0,22.689017,0.8482999801635742,0.43982645869255066
1e-07,adapter.backbone.0,23.572332,0.8482999801635742,0.43982645869255066
1e-07,adapter.backbone.1,22.790973,0.8482999801635742,0.43982645869255066
1e-07,adapter.backbone.2,22.426515,0.8482999801635742,0.43982645869255066
1e-07,adapter.backbone.3,23.250439,0.8482999801635742,0.43982645869255066
1e-07,adapter.backbone.4,22.999252,0.8482999801635742,0.43982645869255066
