,randomness,layer_name,execution_time,test_acc,test_acc_epoch,test_loss,test_loss_epoch
104,0.06,sequential.6,49.564937,0.5833333134651184,0.5833333134651184,1.3649044036865234,1.3649044036865234
105,0.07,sequential.2,55.042605,0.5833333134651184,0.5833333134651184,1.3652158975601196,1.3652158975601196
108,0.08,sequential.6,55.25519,0.5833333134651184,0.5833333134651184,1.3649049997329712,1.3649049997329712
110,0.09,sequential.6,55.251747,0.1060606092214584,0.1060606092214584,17.98259735107422,17.98259735107422
112,0.1,sequential.6,53.77262,0.2386363595724105,0.2386363595724105,3.2294397354125977,3.2294397354125977
113,0.2,sequential.2,54.320897,0.5833333134651184,0.5833333134651184,1.364907145500183,1.364907145500183
116,0.3,sequential.6,55.091332,0.5833333134651184,0.5833333134651184,1.364898681640625,1.364898681640625
117,0.4,sequential.2,58.523853,0.5833333134651184,0.5833333134651184,1.374067783355713,1.374067783355713
120,0.5,sequential.6,56.293544,0.0909090936183929,0.0909090936183929,16.7786922454834,16.7786922454834
121,0.6000000000000001,sequential.2,52.063623,0.5833333134651184,0.5833333134651184,1.365633845329285,1.365633845329285
124,0.7000000000000001,sequential.6,56.041148,0.1742424219846725,0.1742424219846725,3.0907557010650635,3.0907557010650635
125,0.8,sequential.2,55.248323,0.5833333134651184,0.5833333134651184,1.364969253540039,1.364969253540039
127,0.9,sequential.2,56.990109,0.0909090936183929,0.0909090936183929,13.737171173095703,13.737171173095703
129,1.0,sequential.2,56.660166,0.5833333134651184,0.5833333134651184,1.3677306175231934,1.3677306175231934
