randomness,layer_name,execution_time,test_iou,test_cross_entropy
0,head.encoder.model.blocks.3.2.bn1,376.418109,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.3.2.act1,377.682295,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.3.2.conv_dw,374.979671,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.3.2.bn2,373.87408,0.09574031084775925,0.10112803429365158
0,head.encoder.model.blocks.3.2.act2,375.646941,0.09574031084775925,0.10112803429365158
0,head.encoder.model.blocks.3.2.se,375.291513,0.09574031084775925,0.10112804919481277
0,head.encoder.model.blocks.3.2.conv_pwl,372.818061,0.09574031084775925,0.10112804919481277
0,head.encoder.model.blocks.3.2.bn3,371.107167,0.09574031084775925,0.10112804919481277
0,head.encoder.model.blocks.3.3.conv_pw,378.304636,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.3.3.bn1,378.766152,0.09574031084775925,0.10112804919481277
0,head.encoder.model.blocks.3.3.act1,375.208397,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.3.3.conv_dw,377.766819,0.09574031084775925,0.10112803429365158
0,head.encoder.model.blocks.3.3.bn2,375.207952,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.3.3.act2,381.908978,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.3.3.se,327.82438,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.3.3.conv_pwl,378.623745,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.3.3.bn3,377.653121,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.4.0.conv_pw,384.582234,0.09574031084775925,0.10112804919481277
0,head.encoder.model.blocks.4.0.bn1,380.769607,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.4.0.act1,379.9143,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.4.0.conv_dw,381.751826,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.4.0.bn2,381.03334,0.09574031084775925,0.10112804919481277
0,head.encoder.model.blocks.4.0.act2,379.76248,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.4.0.se.conv_reduce,325.945252,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.4.0.se.act1,380.731972,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.4.0.se.conv_expand,381.184467,0.09574031084775925,0.10112804919481277
0,head.encoder.model.blocks.4.0.se.gate,382.565731,0.09574031084775925,0.10112803429365158
0,head.encoder.model.blocks.4.0.conv_pwl,382.50854,0.09574031084775925,0.10112804919481277
0,head.encoder.model.blocks.4.0.bn3,381.663164,0.09574031084775925,0.10112804919481277
0,head.encoder.model.blocks.4.1.conv_pw,379.151561,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.4.1.bn1,383.633257,0.09574031084775925,0.10112803429365158
0,head.encoder.model.blocks.4.1.act1,382.393562,0.09574031084775925,0.10112803429365158
0,head.encoder.model.blocks.4.1.conv_dw,382.180185,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.4.1.bn2,327.912376,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.4.1.act2,379.202392,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.4.1.se.conv_reduce,383.323985,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.4.1.se.act1,381.710691,0.09574031084775925,0.10112804919481277
0,head.encoder.model.blocks.4.1.se.conv_expand,378.42383,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.4.1.se.gate,382.351458,0.09574031084775925,0.10112804919481277
0,head.encoder.model.blocks.4.1.conv_pwl,326.217521,0.09574031084775925,0.10112804919481277
0,head.encoder.model.blocks.4.1.bn3,382.24086,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.5.0.conv_pw,327.912151,0.09574031084775925,0.10112804919481277
0,head.encoder.model.blocks.5.0.bn1,378.430738,0.09574031084775925,0.10112803429365158
0,head.encoder.model.blocks.5.0.act1,378.663844,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.5.0.conv_dw,378.293343,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.5.0.bn2,378.074162,0.09574031084775925,0.10112804919481277
0,head.encoder.model.blocks.5.0.act2,378.345982,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.5.0.se.conv_reduce,379.844098,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.5.0.se.act1,378.411254,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.5.0.se.conv_expand,376.219732,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.5.0.se.gate,380.462655,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.5.0.conv_pwl,378.223049,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.5.0.bn3,379.962971,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.5.1.conv_pw,375.867063,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.5.1.bn1,377.737103,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.5.1.act1,380.859484,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.5.1.conv_dw,380.000723,0.09574031084775925,0.10112804919481277
0,head.encoder.model.blocks.5.1.bn2,380.233703,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.5.1.act2,378.547375,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.5.1.se.conv_reduce,327.751077,0.09574031084775925,0.10112804919481277
0,head.encoder.model.blocks.5.1.se.act1,379.002084,0.09574031084775925,0.10112803429365158
0,head.encoder.model.blocks.5.1.se.conv_expand,376.681124,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.5.1.se.gate,379.748341,0.09574031084775925,0.10112804919481277
0,head.encoder.model.blocks.5.1.conv_pwl,382.490119,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.5.1.bn3,382.012842,0.09574031084775925,0.10112803429365158
0,head.encoder.model.blocks.5.2.conv_pw,378.489329,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.5.2.bn1,378.085514,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.5.2.act1,382.369835,0.09574031084775925,0.10112803429365158
0,head.encoder.model.blocks.5.2.conv_dw,380.086923,0.09574031084775925,0.10112804919481277
0,head.encoder.model.blocks.5.2.bn2,382.015577,0.09574031084775925,0.10112803429365158
0,head.encoder.model.blocks.5.2.act2,380.52733,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.5.2.se.conv_reduce,381.906268,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.5.2.se.act1,382.254103,0.09574031084775925,0.10112804919481277
0,head.encoder.model.blocks.5.2.se.conv_expand,382.846331,0.09574031084775925,0.10112803429365158
0,head.encoder.model.blocks.5.2.se.gate,383.747013,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.5.2.conv_pwl,381.975799,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.5.2.bn3,380.356002,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.6.0.conv,381.86034,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.6.0.bn1,382.138447,0.09574031084775925,0.10112804174423218
0,head.encoder.model.blocks.6.0.act1,376.834155,0.09574031084775925,0.10112804174423218
0,head.decoder.p5,381.856734,0.09574031084775925,0.10112803429365158
0,head.decoder.p4.skip_conv,378.794364,0.09574031084775925,0.10112803429365158
0,head.decoder.p3.skip_conv,328.126167,0.09574031084775925,0.10112804919481277
0,head.decoder.p2.skip_conv,382.464774,0.09574031084775925,0.10112803429365158
0,head.decoder.seg_blocks.0.block.0.block.0,378.090554,0.09574031084775925,0.10112804174423218
0,head.decoder.seg_blocks.0.block.0.block.1,379.458891,0.09574031084775925,0.10112804174423218
0,head.decoder.seg_blocks.0.block.0.block.2,380.973196,0.09574031084775925,0.10112803429365158
0,head.decoder.seg_blocks.0.block.1.block.0,384.369212,0.09574031084775925,0.10112803429365158
0,head.decoder.seg_blocks.0.block.1.block.1,376.821005,0.09574031084775925,0.10112803429365158
0,head.decoder.seg_blocks.0.block.1.block.2,377.733134,0.09574031084775925,0.10112803429365158
0,head.decoder.seg_blocks.0.block.2.block.0,379.365577,0.09574031084775925,0.10112804174423218
0,head.decoder.seg_blocks.0.block.2.block.1,328.69509,0.09574031084775925,0.10112804919481277
0,head.decoder.seg_blocks.0.block.2.block.2,378.189979,0.09574031084775925,0.10112804174423218
0,head.decoder.seg_blocks.1.block.0.block.0,378.766931,0.09574031084775925,0.10112804174423218
0,head.decoder.seg_blocks.1.block.0.block.1,377.724422,0.09574031084775925,0.10112804919481277
0,head.decoder.seg_blocks.1.block.0.block.2,376.248068,0.09574031084775925,0.10112803429365158
0,head.decoder.seg_blocks.1.block.1.block.0,380.239699,0.09574031084775925,0.10112804919481277
0,head.decoder.seg_blocks.1.block.1.block.1,380.173889,0.09574031084775925,0.10112804174423218
0,head.decoder.seg_blocks.1.block.1.block.2,380.342386,0.09574031084775925,0.10112803429365158
0,head.decoder.seg_blocks.2.block.0.block.0,378.399873,0.09574031084775925,0.10112804174423218
0,head.decoder.seg_blocks.2.block.0.block.1,376.413499,0.09574031084775925,0.10112804919481277
0,head.decoder.seg_blocks.2.block.0.block.2,376.318149,0.09574031084775925,0.10112804174423218
0,head.decoder.seg_blocks.3.block.0.block.0,378.397765,0.09574031084775925,0.10112804919481277
0,head.decoder.seg_blocks.3.block.0.block.1,376.258073,0.09574031084775925,0.10112803429365158
0,head.decoder.seg_blocks.3.block.0.block.2,326.183708,0.09574031084775925,0.10112804919481277
0,head.decoder.merge,375.969578,0.09574031084775925,0.10112803429365158
0,head.decoder.dropout,379.518327,0.09574031084775925,0.10112804919481277
0,head.segmentation_head.0,376.729935,0.09574031084775925,0.10112804174423218
0,head.segmentation_head.1,327.122519,0.09574031084775925,0.10112803429365158
0,head.segmentation_head.2.activation,380.753838,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.conv_stem,376.078711,0.09574031084775925,0.10112804919481277
1e-07,head.encoder.model.bn1,376.255194,0.09574031084775925,0.10112803429365158
1e-07,head.encoder.model.act1,376.189742,0.09574031084775925,0.10112803429365158
1e-07,head.encoder.model.blocks.0.0.conv_dw,376.111813,0.09574031084775925,0.10112803429365158
1e-07,head.encoder.model.blocks.0.0.bn1,377.998288,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.0.0.act1,373.068733,0.0934160053730011,0.22989755868911743
1e-07,head.encoder.model.blocks.0.0.se,326.574645,0.09574031084775925,0.10112804919481277
1e-07,head.encoder.model.blocks.0.0.conv_pw,380.885298,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.0.0.bn2,381.947461,0.09574031084775925,0.10112804919481277
1e-07,head.encoder.model.blocks.0.0.act2,382.926478,0.09574031084775925,0.10112803429365158
1e-07,head.encoder.model.blocks.1.0.conv_pw,381.925692,0.09574031084775925,0.10112804919481277
1e-07,head.encoder.model.blocks.1.0.bn1,382.234231,0.09574031084775925,0.10112804919481277
1e-07,head.encoder.model.blocks.1.0.act1,380.131258,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.1.0.conv_dw,382.185651,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.1.0.bn2,381.714189,0.09574031084775925,0.10112803429365158
1e-07,head.encoder.model.blocks.1.0.act2,378.476096,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.1.0.se,380.79247,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.1.0.conv_pwl,381.957251,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.1.0.bn3,380.011203,0.09574031084775925,0.10112804919481277
1e-07,head.encoder.model.blocks.1.1.conv_pw,379.227875,0.09574031084775925,0.10112804919481277
1e-07,head.encoder.model.blocks.1.1.bn1,379.498035,0.09574031084775925,0.10112803429365158
1e-07,head.encoder.model.blocks.1.1.act1,380.226764,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.1.1.conv_dw,331.171948,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.1.1.bn2,330.651573,0.09574031084775925,0.10112803429365158
1e-07,head.encoder.model.blocks.1.1.act2,380.454394,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.1.1.se,380.326968,0.09574031084775925,0.10112804919481277
1e-07,head.encoder.model.blocks.1.1.conv_pwl,382.11376,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.1.1.bn3,327.705834,0.09574031084775925,0.10112804919481277
1e-07,head.encoder.model.blocks.2.0.conv_pw,383.799222,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.2.0.bn1,380.453221,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.2.0.act1,381.282117,0.09574031084775925,0.10112804919481277
1e-07,head.encoder.model.blocks.2.0.conv_dw,327.419819,0.09574031084775925,0.10112804919481277
1e-07,head.encoder.model.blocks.2.0.bn2,380.175169,0.09574031084775925,0.10112803429365158
1e-07,head.encoder.model.blocks.2.0.act2,380.128266,0.09574031084775925,0.10112804919481277
1e-07,head.encoder.model.blocks.2.0.se.conv_reduce,381.000955,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.2.0.se.act1,383.038947,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.2.0.se.conv_expand,325.985977,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.2.0.se.gate,382.589863,0.09574031084775925,0.10112804919481277
1e-07,head.encoder.model.blocks.2.0.conv_pwl,380.361093,0.09574031084775925,0.10112804919481277
1e-07,head.encoder.model.blocks.2.0.bn3,379.704082,0.09574031084775925,0.10112804919481277
1e-07,head.encoder.model.blocks.2.1.conv_pw,381.433355,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.2.1.bn1,327.369897,0.09574031084775925,0.10112804919481277
1e-07,head.encoder.model.blocks.2.1.act1,379.494523,0.09574031084775925,0.10112804919481277
1e-07,head.encoder.model.blocks.2.1.conv_dw,380.459255,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.2.1.bn2,380.0343,0.09574031084775925,0.10112804919481277
1e-07,head.encoder.model.blocks.2.1.act2,382.533735,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.2.1.se.conv_reduce,380.063772,0.09574031084775925,0.10112803429365158
1e-07,head.encoder.model.blocks.2.1.se.act1,380.03519,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.2.1.se.conv_expand,382.406949,0.09574031084775925,0.10112803429365158
1e-07,head.encoder.model.blocks.2.1.se.gate,384.341698,0.09574031084775925,0.10112804919481277
1e-07,head.encoder.model.blocks.2.1.conv_pwl,383.968382,0.09574031084775925,0.10112803429365158
1e-07,head.encoder.model.blocks.2.1.bn3,378.72097,0.09574031084775925,0.10112804919481277
1e-07,head.encoder.model.blocks.2.2.conv_pw,379.772021,0.09574031084775925,0.10112804919481277
1e-07,head.encoder.model.blocks.2.2.bn1,379.625279,0.09574031084775925,0.10112804919481277
1e-07,head.encoder.model.blocks.2.2.act1,326.918723,0.09574031084775925,0.10112804919481277
1e-07,head.encoder.model.blocks.2.2.conv_dw,378.302476,0.09574031084775925,0.10112804919481277
1e-07,head.encoder.model.blocks.2.2.bn2,380.98537,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.2.2.act2,380.84668,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.2.2.se.conv_reduce,378.27049,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.2.2.se.act1,380.77616,0.09574031084775925,0.10112803429365158
1e-07,head.encoder.model.blocks.2.2.se.conv_expand,385.744131,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.2.2.se.gate,379.214479,0.09574031084775925,0.10112804919481277
1e-07,head.encoder.model.blocks.2.2.conv_pwl,329.577746,0.09574031084775925,0.10112803429365158
1e-07,head.encoder.model.blocks.2.2.bn3,378.476849,0.09574031084775925,0.10112804919481277
1e-07,head.encoder.model.blocks.3.0.conv_pw,380.142193,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.3.0.bn1,380.380256,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.3.0.act1,380.367226,0.09574031084775925,0.10112804919481277
1e-07,head.encoder.model.blocks.3.0.conv_dw,325.568841,0.09574031084775925,0.10112803429365158
1e-07,head.encoder.model.blocks.3.0.bn2,382.068081,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.3.0.act2,330.767166,0.09574031084775925,0.10112804919481277
1e-07,head.encoder.model.blocks.3.0.se,383.010074,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.3.0.conv_pwl,379.073178,0.09574031084775925,0.10112803429365158
1e-07,head.encoder.model.blocks.3.0.bn3,378.205312,0.09574031084775925,0.10112803429365158
1e-07,head.encoder.model.blocks.3.1.conv_pw,381.215538,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.3.1.bn1,379.219535,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.3.1.act1,380.244914,0.09574031084775925,0.10112804919481277
1e-07,head.encoder.model.blocks.3.1.conv_dw,324.059853,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.3.1.bn2,327.449667,0.09574031084775925,0.10112804919481277
1e-07,head.encoder.model.blocks.3.1.act2,379.912809,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.3.1.se,383.481449,0.09574031084775925,0.10112803429365158
1e-07,head.encoder.model.blocks.3.1.conv_pwl,379.499719,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.3.1.bn3,324.519567,0.09574031084775925,0.10112804919481277
1e-07,head.encoder.model.blocks.3.2.conv_pw,327.393466,0.09574031084775925,0.10112804919481277
1e-07,head.encoder.model.blocks.3.2.bn1,379.966598,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.3.2.act1,379.451397,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.3.2.conv_dw,379.969749,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.3.2.bn2,326.602661,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.3.2.act2,383.262985,0.09574031084775925,0.10112803429365158
1e-07,head.encoder.model.blocks.3.2.se,380.206265,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.3.2.conv_pwl,380.059563,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.3.2.bn3,323.59494,0.09574031084775925,0.10112804919481277
1e-07,head.encoder.model.blocks.3.3.conv_pw,327.061967,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.3.3.bn1,380.422322,0.09574031084775925,0.10112803429365158
1e-07,head.encoder.model.blocks.3.3.act1,380.687938,0.09574031084775925,0.10112803429365158
1e-07,head.encoder.model.blocks.3.3.conv_dw,380.12009,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.3.3.bn2,381.251379,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.3.3.act2,378.690566,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.3.3.se,382.15954,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.3.3.conv_pwl,380.135344,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.3.3.bn3,381.931077,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.4.0.conv_pw,328.519817,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.4.0.bn1,322.734282,0.09574031084775925,0.10112803429365158
1e-07,head.encoder.model.blocks.4.0.act1,382.001853,0.09574031084775925,0.10112804174423218
1e-07,head.encoder.model.blocks.4.0.conv_dw,382.004957,0.09574031084775925,0.10112804919481277
1e-07,head.encoder.model.blocks.4.0.bn2,380.358432,0.09574031084775925,0.10112804174423218
