randomness,layer_name,execution_time,test_acc,test_acc_epoch,test_loss,test_loss_epoch
0,-,76.803279,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
0,sequential.2,110.667462,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
0,sequential.6,68.28309,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
1e-07,sequential.2,65.418545,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
1e-07,sequential.6,70.152986,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
2e-07,sequential.2,71.967791,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
2e-07,sequential.6,64.943987,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
3e-07,sequential.2,62.681072,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
3e-07,sequential.6,63.85201,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
4e-07,sequential.2,62.988335,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
4e-07,sequential.6,65.007898,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
5e-07,sequential.2,72.43465,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
5e-07,sequential.6,62.293752,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
6e-07,sequential.2,62.589545,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
6e-07,sequential.6,61.979651,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
7e-07,sequential.2,60.14002,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
7e-07,sequential.6,62.067846,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
8e-07,sequential.2,67.144324,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
8e-07,sequential.6,67.480024,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
9e-07,sequential.2,62.882603,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
9e-07,sequential.6,64.194504,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
1e-06,sequential.2,63.881661,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
1e-06,sequential.6,64.541185,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
2e-06,sequential.2,67.858335,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
2e-06,sequential.6,63.774559,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
3e-06,sequential.2,69.046819,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
3e-06,sequential.6,66.961742,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
4e-06,sequential.2,66.006896,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
4e-06,sequential.6,64.078434,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
4.9999999999999996e-06,sequential.2,66.377702,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
4.9999999999999996e-06,sequential.6,70.208278,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
6e-06,sequential.2,95.221537,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
6e-06,sequential.6,78.008975,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
7e-06,sequential.2,93.270851,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
7e-06,sequential.6,98.216477,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
8e-06,sequential.2,87.161625,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
8e-06,sequential.6,87.393281,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
9e-06,sequential.2,76.381335,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
9e-06,sequential.6,96.669493,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
1e-05,sequential.2,83.946313,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
1e-05,sequential.6,103.599875,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
2e-05,sequential.2,102.789616,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
2e-05,sequential.6,94.735107,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
3.0000000000000004e-05,sequential.2,74.653004,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
3.0000000000000004e-05,sequential.6,46.709107,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
4e-05,sequential.2,74.084554,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
4e-05,sequential.6,59.312138,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
5e-05,sequential.2,103.964367,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
5e-05,sequential.6,79.221881,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
6.000000000000001e-05,sequential.2,78.295543,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
6.000000000000001e-05,sequential.6,97.742506,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
7.000000000000001e-05,sequential.2,56.731997,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
7.000000000000001e-05,sequential.6,80.310781,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
8e-05,sequential.2,120.081662,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
8e-05,sequential.6,117.007386,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
9e-05,sequential.2,45.74519,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
9e-05,sequential.6,44.307868,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
0.0001,sequential.2,44.711055,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
0.0001,sequential.6,46.078904,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
0.0002,sequential.2,48.542982,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
0.0002,sequential.6,43.764081,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
0.00030000000000000003,sequential.2,45.98376,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
0.00030000000000000003,sequential.6,46.049586,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
0.0004,sequential.2,50.057991,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
0.0004,sequential.6,45.566219,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
0.0005,sequential.2,44.426058,0.5833333134651184,0.5833333134651184,1.3677968978881836,1.3677968978881836
0.0005,sequential.6,46.219493,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
0.0006000000000000001,sequential.2,47.813071,0.5833333134651184,0.5833333134651184,1.3648991584777832,1.3648991584777832
0.0006000000000000001,sequential.6,44.719279,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
0.0007,sequential.2,42.813002,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
0.0007,sequential.6,43.765413,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
0.0008,sequential.2,44.450866,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
0.0008,sequential.6,47.631729,0.5833333134651184,0.5833333134651184,1.3647454977035522,1.3647454977035522
0.0009000000000000001,sequential.2,43.2809,0.5833333134651184,0.5833333134651184,1.3646551370620728,1.3646551370620728
0.0009000000000000001,sequential.6,43.664966,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
0.001,sequential.2,44.917977,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
0.001,sequential.6,48.265938,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
0.002,sequential.2,43.358014,0.5871211886405945,0.5871211886405945,1.3650116920471191,1.3650116920471191
0.002,sequential.6,44.221122,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
0.003,sequential.2,43.671955,0.5833333134651184,0.5833333134651184,1.3634487390518188,1.3634487390518188
0.003,sequential.6,49.797912,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
0.004,sequential.2,44.766131,0.5833333134651184,0.5833333134651184,1.3775973320007324,1.3775973320007324
0.004,sequential.6,43.715599,0.5833333134651184,0.5833333134651184,1.3648966550827026,1.3648966550827026
0.005,sequential.2,45.405873,0.5833333134651184,0.5833333134651184,1.3650563955307007,1.3650563955307007
0.005,sequential.6,49.900458,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
0.006,sequential.2,44.674599,0.5871211886405945,0.5871211886405945,1.3648654222488403,1.3648654222488403
0.006,sequential.6,45.820503,0.5833333134651184,0.5833333134651184,1.3652870655059814,1.3652870655059814
0.007,sequential.2,44.66224,0.5795454382896423,0.5795454382896423,1.3866583108901978,1.3866583108901978
0.007,sequential.6,49.3446,0.5909090638160706,0.5909090638160706,1.3822790384292603,1.3822790384292603
0.008,sequential.2,44.927869,0.5909090638160706,0.5909090638160706,1.3746232986450195,1.3746232986450195
0.008,sequential.6,43.302773,0.5833333134651184,0.5833333134651184,1.365022897720337,1.365022897720337
0.009000000000000001,sequential.2,42.960673,0.5833333134651184,0.5833333134651184,1.3650133609771729,1.3650133609771729
0.009000000000000001,sequential.6,50.437268,0.5833333134651184,0.5833333134651184,1.3697600364685059,1.3697600364685059
0.01,sequential.2,45.35636,0.5833333134651184,0.5833333134651184,1.3648982048034668,1.3648982048034668
0.01,sequential.6,45.644029,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
0.02,sequential.2,45.30861,0.5833333134651184,0.5833333134651184,1.3650254011154175,1.3650254011154175
0.02,sequential.6,52.035204,0.5833333134651184,0.5833333134651184,1.3648914098739624,1.3648914098739624
0.03,sequential.2,45.189965,0.5871211886405945,0.5871211886405945,1.3646372556686401,1.3646372556686401
0.03,sequential.6,47.963473,0.5795454382896423,0.5795454382896423,1.3777612447738647,1.3777612447738647
0.04,sequential.2,45.307935,0.5833333134651184,0.5833333134651184,1.364894151687622,1.364894151687622
0.04,sequential.6,44.694562,0.5833333134651184,0.5833333134651184,1.3553714752197266,1.3553714752197266
0.05,sequential.2,47.499598,0.4545454680919647,0.4545454680919647,2.1127214431762695,2.1127214431762695
0.05,sequential.6,50.70369,0.5795454382896423,0.5795454382896423,1.3560197353363037,1.3560197353363037
0.06,sequential.2,45.721262,0.5833333134651184,0.5833333134651184,1.365409255027771,1.365409255027771
0.06,sequential.6,44.418856,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
0.07,sequential.2,43.264005,0.5833333134651184,0.5833333134651184,1.3651002645492554,1.3651002645492554
0.07,sequential.6,47.95493,0.5833333134651184,0.5833333134651184,1.3652399778366089,1.3652399778366089
0.08,sequential.2,49.892883,0.5833333134651184,0.5833333134651184,1.3681622743606567,1.3681622743606567
0.08,sequential.6,45.764099,0.5833333134651184,0.5833333134651184,1.3649080991744995,1.3649080991744995
0.09,sequential.2,45.478007,0.5871211886405945,0.5871211886405945,1.365788221359253,1.365788221359253
0.09,sequential.6,43.949872,0.5795454382896423,0.5795454382896423,1.372341513633728,1.372341513633728
0.1,sequential.2,49.868464,0.5871211886405945,0.5871211886405945,1.3645440340042114,1.3645440340042114
0.1,sequential.6,44.814023,0.5795454382896423,0.5795454382896423,1.4119614362716675,1.4119614362716675
0.2,sequential.2,44.771946,0.5833333134651184,0.5833333134651184,1.364908218383789,1.364908218383789
0.2,sequential.6,44.547668,0.5833333134651184,0.5833333134651184,1.364792823791504,1.364792823791504
0.30000000000000004,sequential.2,44.642886,0.5871211886405945,0.5871211886405945,1.365151047706604,1.365151047706604
0.30000000000000004,sequential.6,44.382082,0.5833333134651184,0.5833333134651184,1.3649053573608398,1.3649053573608398
0.4,sequential.2,39.859852,0.5871211886405945,0.5871211886405945,1.3672696352005005,1.3672696352005005
