randomness,layer_name,execution_time,test_accuracy,test_cross_entropy
0,-,18.450451,0.8482999801635742,0.43982645869255066
0.003,adapter.backbone.0,210.815825,0.8486999869346619,0.4397948384284973
0.003,adapter.backbone.1,139.750092,0.8481000065803528,0.43981727957725525
0.003,adapter.backbone.2,53.123721,0.8479999899864197,0.439942330121994
0.003,adapter.backbone.3,89.421984,0.8482999801635742,0.43982651829719543
0.003,adapter.backbone.4,132.0497,0.8482999801635742,0.4398265480995178
0.003,adapter.backbone.5,42.097859,0.8095999956130981,1.3395086526870728
0.003,adapter.backbone.6,53.73771,0.8483999967575073,0.44014590978622437
0.003,adapter.backbone.7,25.374278,0.8463000059127808,0.44560757279396057
0.003,adapter.backbone.8,41.525968,0.8482999801635742,0.43982645869255066
0.003,adapter.backbone.9,70.461395,0.7730000019073486,0.637858510017395
0.003,adapter.backbone.10,19.161608,0.8482999801635742,0.43982642889022827
0.003,adapter.backbone.11,37.715863,0.8435999751091003,1.9976951173637734e+17
0.003,adapter.backbone.12,41.966647,0.8482999801635742,0.4398263692855835
0.003,adapter.backbone.13,30.045706,0.8482999801635742,0.43982645869255066
0.003,adapter.backbone.14,16.478676,0.8463000059127808,0.44460922479629517
0.003,adapter.backbone.15,16.301235,0.8458999991416931,0.44720694422721863
0.003,adapter.backbone.16,20.182925,0.8482999801635742,0.43982651829719543
0.003,adapter.backbone.17,19.143544,0.8476999998092651,0.44173553586006165
0.003,adapter.backbone.18,19.401134,0.8217999935150146,3.3152217864990234
0.003,adapter.backbone.19,17.567469,0.8482999801635742,0.4398280680179596
0.003,adapter.backbone.20,16.889609,0.8482999801635742,0.43982645869255066
0.003,adapter.head.0,16.669302,0.8483999967575073,3878185.0
0.004,adapter.backbone.0,295.928841,0.8482999801635742,0.4398266077041626
0.004,adapter.backbone.1,298.28617,0.8116999864578247,0.679758608341217
0.004,adapter.backbone.2,72.230946,0.8481000065803528,0.43991073966026306
0.004,adapter.backbone.3,48.284491,0.8482999801635742,0.4398554563522339
0.004,adapter.backbone.4,108.705718,0.8482999801635742,0.4398265480995178
0.004,adapter.backbone.5,42.094609,0.8482999801635742,0.4398265480995178
0.004,adapter.backbone.6,78.838754,0.8375999927520752,102901144.0
0.004,adapter.backbone.7,73.05649,0.8453999757766724,0.4497123956680298
0.004,adapter.backbone.8,60.121337,0.8233000040054321,0.6552525758743286
0.004,adapter.backbone.9,37.049476,0.8482999801635742,0.43982642889022827
0.004,adapter.backbone.10,19.607705,0.8482999801635742,0.4398263692855835
0.004,adapter.backbone.11,36.620911,0.8485000133514404,0.439847856760025
0.004,adapter.backbone.12,32.99968,0.8478000164031982,0.4400162100791931
0.004,adapter.backbone.13,30.851013,0.8483999967575073,0.43982574343681335
0.004,adapter.backbone.14,31.842133,0.8482000231742859,0.4398343861103058
0.004,adapter.backbone.15,18.297945,0.8482999801635742,0.43982645869255066
