,randomness,layer_name,execution_time,test_acc,test_acc_epoch,test_loss,test_loss_epoch
0,0.0,-,76.803279,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
3,1e-07,sequential.2,65.418545,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
5,2e-07,sequential.2,71.967791,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
7,3e-07,sequential.2,62.681072,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
9,4e-07,sequential.2,62.988335,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
11,5e-07,sequential.2,72.43465,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
13,6e-07,sequential.2,62.589545,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
15,7e-07,sequential.2,60.14002,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
17,8e-07,sequential.2,67.144324,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
19,9e-07,sequential.2,62.882603,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
21,1e-06,sequential.2,63.881661,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
23,2e-06,sequential.2,67.858335,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
25,3e-06,sequential.2,69.046819,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
27,4e-06,sequential.2,66.006896,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
29,5e-06,sequential.2,66.377702,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
31,6e-06,sequential.2,95.221537,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
33,7e-06,sequential.2,93.270851,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
35,8e-06,sequential.2,87.161625,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
37,9e-06,sequential.2,76.381335,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
39,1e-05,sequential.2,83.946313,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
41,2e-05,sequential.2,102.789616,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
43,3.0000000000000004e-05,sequential.2,74.653004,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
45,4e-05,sequential.2,74.084554,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
47,5e-05,sequential.2,103.964367,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
49,6.000000000000001e-05,sequential.2,78.295543,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
51,7.000000000000001e-05,sequential.2,56.731997,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
53,8e-05,sequential.2,120.081662,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
55,9e-05,sequential.2,45.74519,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
57,0.0001,sequential.2,44.711055,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
59,0.0002,sequential.2,48.542982,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
61,0.0003,sequential.2,45.98376,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
63,0.0004,sequential.2,50.057991,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
65,0.0005,sequential.2,44.426058,0.5833333134651184,0.5833333134651184,1.3677968978881836,1.3677968978881836
67,0.0006,sequential.2,47.813071,0.5833333134651184,0.5833333134651184,1.3648991584777832,1.3648991584777832
69,0.0007,sequential.2,42.813002,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
71,0.0008,sequential.2,44.450866,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
73,0.0009,sequential.2,43.2809,0.5833333134651184,0.5833333134651184,1.3646551370620728,1.3646551370620728
75,0.001,sequential.2,44.917977,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
78,0.002,sequential.6,44.221122,0.5833333134651184,0.5833333134651184,1.36490797996521,1.36490797996521
79,0.003,sequential.2,43.671955,0.5833333134651184,0.5833333134651184,1.3634487390518188,1.3634487390518188
81,0.004,sequential.2,44.766131,0.5833333134651184,0.5833333134651184,1.3775973320007324,1.3775973320007324
83,0.005,sequential.2,45.405873,0.5833333134651184,0.5833333134651184,1.365056395530701,1.365056395530701
86,0.006,sequential.6,45.820503,0.5833333134651184,0.5833333134651184,1.3652870655059814,1.3652870655059814
87,0.007,sequential.2,44.66224,0.5795454382896423,0.5795454382896423,1.3866583108901978,1.3866583108901978
90,0.008,sequential.6,43.302773,0.5833333134651184,0.5833333134651184,1.365022897720337,1.365022897720337
91,0.009,sequential.2,42.960673,0.5833333134651184,0.5833333134651184,1.3650133609771729,1.3650133609771729
93,0.01,sequential.2,45.35636,0.5833333134651184,0.5833333134651184,1.3648982048034668,1.3648982048034668
