,randomness,layer_name,execution_time,test_accuracy,test_cross_entropy
6,0.0,adapter.backbone.layer1.0.bn1,17.390646,0.9251999855041504,0.2281915992498397
66,1e-07,adapter.backbone.layer1.0.bn1,16.365306,0.9251999855041504,0.2281915992498397
126,2e-07,adapter.backbone.layer1.0.bn1,17.799545,0.9251999855041504,0.2281915992498397
186,3e-07,adapter.backbone.layer1.0.bn1,17.84678,0.9251999855041504,0.2281915992498397
246,4e-07,adapter.backbone.layer1.0.bn1,17.728126,0.9251999855041504,0.2281916290521621
306,5e-07,adapter.backbone.layer1.0.bn1,17.487392,0.9251999855041504,0.2281915992498397
366,6e-07,adapter.backbone.layer1.0.bn1,17.190962,0.9251999855041504,0.2281915992498397
426,7e-07,adapter.backbone.layer1.0.bn1,17.41393,0.9251999855041504,0.2281915992498397
486,8e-07,adapter.backbone.layer1.0.bn1,16.392984,0.9251999855041504,0.2281916290521621
546,9e-07,adapter.backbone.layer1.0.bn1,18.385819,0.9251999855041504,0.2281915992498397
606,1e-06,adapter.backbone.layer1.0.bn1,18.269632,0.9251999855041504,0.2281915992498397
666,2e-06,adapter.backbone.layer1.0.bn1,18.366281,0.9251999855041504,0.2281915992498397
726,3e-06,adapter.backbone.layer1.0.bn1,16.121854,0.9251999855041504,0.2281916290521621
786,4e-06,adapter.backbone.layer1.0.bn1,18.358613,0.9251999855041504,0.2281915992498397
846,5e-06,adapter.backbone.layer1.0.bn1,19.57073,0.925000011920929,0.2281994372606277
906,6e-06,adapter.backbone.layer1.0.bn1,19.641622,0.9251999855041504,0.2281915992498397
966,7e-06,adapter.backbone.layer1.0.bn1,18.446529,0.9251999855041504,0.2281916290521621
1026,8e-06,adapter.backbone.layer1.0.bn1,18.991821,0.9251999855041504,0.2281917035579681
1086,9e-06,adapter.backbone.layer1.0.bn1,18.61435,0.9251999855041504,0.2281916290521621
1146,1e-05,adapter.backbone.layer1.0.bn1,18.186332,0.9253000020980836,0.2281899452209472
1206,2e-05,adapter.backbone.layer1.0.bn1,17.197666,0.9251999855041504,0.2281915992498397
1266,3.0000000000000004e-05,adapter.backbone.layer1.0.bn1,18.633191,0.9251999855041504,0.2281915992498397
