,randomness,layer_name,execution_time,test_accuracy,test_cross_entropy
33,0.0,adapter.backbone.layer3.0.relu,17.82113,0.9251999855041504,0.2281915992498397
38,0.0,adapter.backbone.layer3.0.relu,18.280063,0.9251999855041504,0.2281915992498397
93,1e-07,adapter.backbone.layer3.0.relu,17.24569,0.9251999855041504,0.2281915992498397
98,1e-07,adapter.backbone.layer3.0.relu,17.822639,0.9251999855041504,0.2281915992498397
153,2e-07,adapter.backbone.layer3.0.relu,17.964265,0.9251999855041504,0.2281915992498397
158,2e-07,adapter.backbone.layer3.0.relu,16.707324,0.9251999855041504,0.2281915992498397
213,3e-07,adapter.backbone.layer3.0.relu,17.608348,0.9251999855041504,0.2281915992498397
218,3e-07,adapter.backbone.layer3.0.relu,19.508906,0.9251999855041504,0.2281915992498397
273,4e-07,adapter.backbone.layer3.0.relu,17.613032,0.9251999855041504,0.2281915992498397
278,4e-07,adapter.backbone.layer3.0.relu,16.902679,0.9251999855041504,0.2281915992498397
333,5e-07,adapter.backbone.layer3.0.relu,15.876816,0.9251999855041504,0.2281915992498397
338,5e-07,adapter.backbone.layer3.0.relu,16.658974,0.9251999855041504,0.2281915992498397
393,6e-07,adapter.backbone.layer3.0.relu,16.855135,0.9251999855041504,0.2281915992498397
398,6e-07,adapter.backbone.layer3.0.relu,17.022017,0.9251999855041504,0.2281915992498397
453,7e-07,adapter.backbone.layer3.0.relu,19.14545,0.9251999855041504,0.2281915992498397
458,7e-07,adapter.backbone.layer3.0.relu,16.269489,0.9251999855041504,0.2281915992498397
513,8e-07,adapter.backbone.layer3.0.relu,19.185533,0.9251999855041504,0.2281915992498397
518,8e-07,adapter.backbone.layer3.0.relu,18.807643,0.9251999855041504,0.2281915992498397
573,9e-07,adapter.backbone.layer3.0.relu,17.450336,0.9251999855041504,0.2281915992498397
578,9e-07,adapter.backbone.layer3.0.relu,18.216896,0.9251999855041504,0.2281824648380279
633,1e-06,adapter.backbone.layer3.0.relu,18.327843,0.9251999855041504,0.2281915992498397
638,1e-06,adapter.backbone.layer3.0.relu,17.651251,0.9251999855041504,0.2281915992498397
693,2e-06,adapter.backbone.layer3.0.relu,16.820011,0.9251999855041504,0.2281915992498397
698,2e-06,adapter.backbone.layer3.0.relu,17.770758,0.9251999855041504,0.2281915992498397
753,3e-06,adapter.backbone.layer3.0.relu,17.800439,0.9251999855041504,0.2281917184591293
758,3e-06,adapter.backbone.layer3.0.relu,17.999786,0.9251999855041504,0.2281915992498397
813,4e-06,adapter.backbone.layer3.0.relu,20.815342,0.9251999855041504,0.2281915992498397
818,4e-06,adapter.backbone.layer3.0.relu,18.574008,0.9251999855041504,0.2281915992498397
873,5e-06,adapter.backbone.layer3.0.relu,17.73477,0.9251999855041504,0.2281915992498397
878,5e-06,adapter.backbone.layer3.0.relu,19.596608,0.9251999855041504,0.2281915992498397
933,6e-06,adapter.backbone.layer3.0.relu,19.585235,0.9251999855041504,0.2281915992498397
938,6e-06,adapter.backbone.layer3.0.relu,18.095004,0.9251999855041504,0.2281915992498397
993,7e-06,adapter.backbone.layer3.0.relu,19.422966,0.9251999855041504,0.2281915992498397
998,7e-06,adapter.backbone.layer3.0.relu,22.328119,0.9251999855041504,0.2281915992498397
