,randomness,layer_name,execution_time,test_accuracy,test_cross_entropy
32,0.0,adapter.backbone.layer3.0.bn1,16.989785,0.9251999855041504,0.2281915992498397
92,1e-07,adapter.backbone.layer3.0.bn1,18.040006,0.9251999855041504,0.2281915992498397
152,2e-07,adapter.backbone.layer3.0.bn1,17.33391,0.9251999855041504,0.2281915992498397
212,3e-07,adapter.backbone.layer3.0.bn1,18.232739,0.9251999855041504,0.2281915992498397
272,4e-07,adapter.backbone.layer3.0.bn1,16.700085,0.9251999855041504,0.2281915992498397
332,5e-07,adapter.backbone.layer3.0.bn1,17.514238,0.9251999855041504,0.2281915992498397
392,6e-07,adapter.backbone.layer3.0.bn1,17.481033,0.9251999855041504,0.2281915992498397
452,7e-07,adapter.backbone.layer3.0.bn1,17.497495,0.9251999855041504,0.2281915992498397
512,8e-07,adapter.backbone.layer3.0.bn1,20.014646,0.9251999855041504,0.2281915992498397
572,9e-07,adapter.backbone.layer3.0.bn1,16.507268,0.9251999855041504,0.2281915992498397
632,1e-06,adapter.backbone.layer3.0.bn1,17.896484,0.9251999855041504,0.2281915992498397
692,2e-06,adapter.backbone.layer3.0.bn1,17.693218,0.9251999855041504,0.2281915992498397
752,3e-06,adapter.backbone.layer3.0.bn1,17.965064,0.9251999855041504,0.2281915992498397
812,4e-06,adapter.backbone.layer3.0.bn1,18.287208,0.9251999855041504,0.2281915992498397
872,5e-06,adapter.backbone.layer3.0.bn1,17.949076,0.9251999855041504,0.2281915992498397
932,6e-06,adapter.backbone.layer3.0.bn1,17.008003,0.9251999855041504,0.2281915992498397
992,7e-06,adapter.backbone.layer3.0.bn1,18.244528,0.9251999855041504,0.2281915992498397
1052,8e-06,adapter.backbone.layer3.0.bn1,18.219091,0.9251999855041504,0.2281987071037292
1112,9e-06,adapter.backbone.layer3.0.bn1,19.791499,0.9251999855041504,0.2281915992498397
1172,1e-05,adapter.backbone.layer3.0.bn1,18.693673,0.9251999855041504,0.2281916290521621
1232,2e-05,adapter.backbone.layer3.0.bn1,17.9546,0.9251999855041504,0.2281897664070129
1292,3.0000000000000004e-05,adapter.backbone.layer3.0.bn1,19.100606,0.9251999855041504,0.2281915992498397
1352,4e-05,adapter.backbone.layer3.0.bn1,19.151769,0.9251999855041504,0.2281915992498397
1412,5e-05,adapter.backbone.layer3.0.bn1,18.800649,0.9251999855041504,0.2281916290521621
1472,6.000000000000001e-05,adapter.backbone.layer3.0.bn1,18.312245,0.925000011920929,0.2283357232809066
1532,7.000000000000001e-05,adapter.backbone.layer3.0.bn1,20.336096,0.9246000051498412,0.2285815626382827
1592,8e-05,adapter.backbone.layer3.0.bn1,17.417708,0.9251999855041504,0.2281916290521621
1652,9e-05,adapter.backbone.layer3.0.bn1,19.630927,0.9233999848365784,660083256066048.0
1712,0.0001,adapter.backbone.layer3.0.bn1,16.714727,0.9248999953269958,0.2283702343702316
1772,0.0002,adapter.backbone.layer3.0.bn1,15.839664,0.9251999855041504,0.2282700389623642
1832,0.0003,adapter.backbone.layer3.0.bn1,16.06722,0.9251999855041504,0.2281919866800308
1892,0.0004,adapter.backbone.layer3.0.bn1,17.784503,0.9251999855041504,0.2281915992498397
1952,0.0005,adapter.backbone.layer3.0.bn1,16.586196,0.9251999855041504,0.2281917929649353
2012,0.0006,adapter.backbone.layer3.0.bn1,17.462005,0.9243999719619752,0.2287870049476623
2072,0.0007,adapter.backbone.layer3.0.bn1,20.161167,0.9247000217437744,0.2283719033002853
2132,0.0008,adapter.backbone.layer3.0.bn1,20.159619,0.9243000149726868,0.2295809984207153
2192,0.0009,adapter.backbone.layer3.0.bn1,22.939188,0.9259999990463256,0.2281131297349929
2252,0.001,adapter.backbone.layer3.0.bn1,18.125225,0.925100028514862,0.2282023727893829
2312,0.002,adapter.backbone.layer3.0.bn1,19.180792,0.9251999855041504,0.2281903773546219
2372,0.003,adapter.backbone.layer3.0.bn1,18.400794,0.9251999855041504,0.2281917184591293
2432,0.004,adapter.backbone.layer3.0.bn1,18.765209,0.9251999855041504,0.2281915992498397
2492,0.005,adapter.backbone.layer3.0.bn1,18.385719,0.9251999855041504,0.2281915992498397
2552,0.006,adapter.backbone.layer3.0.bn1,18.071717,0.9251999855041504,0.2281916290521621
2612,0.007,adapter.backbone.layer3.0.bn1,17.733804,0.9248999953269958,0.2282628864049911
2672,0.008,adapter.backbone.layer3.0.bn1,18.464762,0.9251999855041504,0.2281915992498397
2732,0.009,adapter.backbone.layer3.0.bn1,18.104772,0.9251999855041504,0.2281916290521621
2792,0.01,adapter.backbone.layer3.0.bn1,19.341783,0.9251999855041504,0.2281915843486786
2852,0.02,adapter.backbone.layer3.0.bn1,18.535657,0.9251999855041504,0.2281915992498397
2912,0.03,adapter.backbone.layer3.0.bn1,19.689103,0.9251999855041504,0.2281915545463562
2972,0.04,adapter.backbone.layer3.0.bn1,19.397653,0.9247000217437744,0.2296777516603469
3032,0.05,adapter.backbone.layer3.0.bn1,17.814863,0.9254000186920166,0.228180855512619
3092,0.06,adapter.backbone.layer3.0.bn1,17.715897,0.9251999855041504,0.2281915098428726
3152,0.07,adapter.backbone.layer3.0.bn1,16.361885,0.91430002450943,0.2621578574180603
3212,0.08,adapter.backbone.layer3.0.bn1,18.305907,0.6995999813079834,8.499047071062426e+16
3272,0.09,adapter.backbone.layer3.0.bn1,18.965013,0.4571999907493591,1.4382370582534554e+17
3332,0.1,adapter.backbone.layer3.0.bn1,20.131167,0.9251999855041504,0.2281915992498397
3392,0.2,adapter.backbone.layer3.0.bn1,18.087931,0.9251999855041504,0.2281919121742248
3452,0.3,adapter.backbone.layer3.0.bn1,19.669999,0.2802000045776367,71705896.0
3512,0.4,adapter.backbone.layer3.0.bn1,19.776457,0.9251999855041504,0.2281907200813293
3572,0.5,adapter.backbone.layer3.0.bn1,16.694978,0.1934999972581863,83883944.0
3632,0.6000000000000001,adapter.backbone.layer3.0.bn1,16.643821,0.9251999855041504,0.2281906455755233
3692,0.7000000000000001,adapter.backbone.layer3.0.bn1,18.493108,0.9254000186920166,0.2279844731092453
3752,0.8,adapter.backbone.layer3.0.bn1,19.895333,0.9251999855041504,0.2281915992498397
3812,0.9,adapter.backbone.layer3.0.bn1,18.701064,0.9254999756813048,0.2285176813602447
3872,1.0,adapter.backbone.layer3.0.bn1,18.21692,0.5583000183105469,2.1203651428222656
