,randomness,layer_name,execution_time,test_accuracy,test_cross_entropy
27,0.0,adapter.backbone.layer2.1.relu,17.971327,0.9251999855041504,0.2281915992498397
30,0.0,adapter.backbone.layer2.1.relu,21.99712,0.9251999855041504,0.2281915992498397
87,1e-07,adapter.backbone.layer2.1.relu,17.749604,0.9251999855041504,0.2281915992498397
90,1e-07,adapter.backbone.layer2.1.relu,17.807235,0.9251999855041504,0.2281915992498397
147,2e-07,adapter.backbone.layer2.1.relu,17.942533,0.9251999855041504,0.2281915992498397
150,2e-07,adapter.backbone.layer2.1.relu,17.929082,0.9251999855041504,0.2281915992498397
207,3e-07,adapter.backbone.layer2.1.relu,18.103646,0.9251999855041504,0.2281915992498397
210,3e-07,adapter.backbone.layer2.1.relu,16.44777,0.9251999855041504,0.2281915992498397
267,4e-07,adapter.backbone.layer2.1.relu,18.486574,0.9251999855041504,0.2281915992498397
270,4e-07,adapter.backbone.layer2.1.relu,18.443403,0.9251999855041504,0.2281915992498397
327,5e-07,adapter.backbone.layer2.1.relu,17.48132,0.9251999855041504,0.2281915992498397
330,5e-07,adapter.backbone.layer2.1.relu,17.614393,0.9251999855041504,0.2281915992498397
387,6e-07,adapter.backbone.layer2.1.relu,17.288519,0.9251999855041504,0.2281915992498397
390,6e-07,adapter.backbone.layer2.1.relu,18.390944,0.9251999855041504,0.2281915992498397
447,7e-07,adapter.backbone.layer2.1.relu,16.656847,0.9251999855041504,0.2281915992498397
450,7e-07,adapter.backbone.layer2.1.relu,17.178155,0.9251999855041504,0.2281915992498397
507,8e-07,adapter.backbone.layer2.1.relu,19.119137,0.9251999855041504,0.228187695145607
510,8e-07,adapter.backbone.layer2.1.relu,18.042667,0.9251999855041504,0.2281915992498397
567,9e-07,adapter.backbone.layer2.1.relu,16.516714,0.9251999855041504,0.2281915992498397
570,9e-07,adapter.backbone.layer2.1.relu,16.102589,0.9251999855041504,0.2281915992498397
627,1e-06,adapter.backbone.layer2.1.relu,16.598082,0.9251999855041504,0.2281915992498397
630,1e-06,adapter.backbone.layer2.1.relu,18.041654,0.9251999855041504,0.2281915992498397
687,2e-06,adapter.backbone.layer2.1.relu,19.473451,0.9251999855041504,0.2281915992498397
690,2e-06,adapter.backbone.layer2.1.relu,17.470949,0.9251999855041504,0.2281915992498397
747,3e-06,adapter.backbone.layer2.1.relu,17.702598,0.9251999855041504,0.2281915992498397
750,3e-06,adapter.backbone.layer2.1.relu,21.525864,0.9251999855041504,0.2281915992498397
807,4e-06,adapter.backbone.layer2.1.relu,19.046301,0.925000011920929,14602.974609375
810,4e-06,adapter.backbone.layer2.1.relu,16.206812,0.9251999855041504,0.2281921654939651
867,5e-06,adapter.backbone.layer2.1.relu,18.02239,0.9251999855041504,0.2281915992498397
870,5e-06,adapter.backbone.layer2.1.relu,17.466793,0.9251999855041504,0.2281915843486786
927,6e-06,adapter.backbone.layer2.1.relu,18.035274,0.9251999855041504,0.2281915992498397
930,6e-06,adapter.backbone.layer2.1.relu,19.261507,0.9251999855041504,0.2281915992498397
987,7e-06,adapter.backbone.layer2.1.relu,17.970697,0.9251999855041504,0.2281915992498397
990,7e-06,adapter.backbone.layer2.1.relu,19.089787,0.9251999855041504,0.2281915992498397
1047,8e-06,adapter.backbone.layer2.1.relu,18.047167,0.9251999855041504,0.2281915992498397
1050,8e-06,adapter.backbone.layer2.1.relu,20.179348,0.9251999855041504,0.2281915992498397
1107,9e-06,adapter.backbone.layer2.1.relu,17.679083,0.9251999855041504,0.2281915992498397
1110,9e-06,adapter.backbone.layer2.1.relu,18.34848,0.9251999855041504,0.2281916290521621
1167,1e-05,adapter.backbone.layer2.1.relu,17.903326,0.9251999855041504,0.2281916290521621
1170,1e-05,adapter.backbone.layer2.1.relu,17.681627,0.9251999855041504,0.2281915992498397
1227,2e-05,adapter.backbone.layer2.1.relu,18.675679,0.9251999855041504,0.2281916439533233
1230,2e-05,adapter.backbone.layer2.1.relu,18.716074,0.9246000051498412,20161.7265625
1287,3.0000000000000004e-05,adapter.backbone.layer2.1.relu,18.701429,0.9251999855041504,0.2281916290521621
1290,3.0000000000000004e-05,adapter.backbone.layer2.1.relu,17.108205,0.9251999855041504,0.2281917482614517
1347,4e-05,adapter.backbone.layer2.1.relu,18.367269,0.0923999994993209,
1350,4e-05,adapter.backbone.layer2.1.relu,18.412336,0.9251999855041504,0.2281916290521621
1407,5e-05,adapter.backbone.layer2.1.relu,19.649883,0.9217000007629396,2.406200885772705
1410,5e-05,adapter.backbone.layer2.1.relu,18.192595,0.9251999855041504,0.2281916737556457
1467,6.000000000000001e-05,adapter.backbone.layer2.1.relu,18.401125,0.9251999855041504,0.2283164113759994
1470,6.000000000000001e-05,adapter.backbone.layer2.1.relu,19.436583,0.9251999855041504,0.2281915247440338
1527,7.000000000000001e-05,adapter.backbone.layer2.1.relu,17.071541,0.9251999855041504,0.2281914502382278
1530,7.000000000000001e-05,adapter.backbone.layer2.1.relu,19.120278,0.9251999855041504,0.2281915992498397
1587,8e-05,adapter.backbone.layer2.1.relu,18.548338,0.9251999855041504,0.2281924486160278
1590,8e-05,adapter.backbone.layer2.1.relu,16.908268,0.9251999855041504,0.2281916439533233
1647,9e-05,adapter.backbone.layer2.1.relu,17.241728,0.9251999855041504,0.2281872630119323
1650,9e-05,adapter.backbone.layer2.1.relu,17.976266,0.9251999855041504,0.2281916439533233
1707,0.0001,adapter.backbone.layer2.1.relu,17.800329,0.9251999855041504,0.2281797379255294
1710,0.0001,adapter.backbone.layer2.1.relu,17.455878,0.9251999855041504,0.2281932383775711
1767,0.0002,adapter.backbone.layer2.1.relu,17.625396,0.9253000020980836,0.2281834930181503
1770,0.0002,adapter.backbone.layer2.1.relu,15.639422,0.9251999855041504,0.2281915992498397
1827,0.0003,adapter.backbone.layer2.1.relu,18.304924,0.9251999855041504,0.2281898409128189
1830,0.0003,adapter.backbone.layer2.1.relu,18.327353,0.9251999855041504,0.2281915992498397
1887,0.0004,adapter.backbone.layer2.1.relu,19.749366,0.9251999855041504,0.2281916439533233
1890,0.0004,adapter.backbone.layer2.1.relu,14.970763,0.8812000155448914,6828509184.0
1947,0.0005,adapter.backbone.layer2.1.relu,16.593504,0.9251999855041504,0.2281934320926666
1950,0.0005,adapter.backbone.layer2.1.relu,20.980057,0.9247000217437744,0.2278751879930496
2007,0.0006,adapter.backbone.layer2.1.relu,18.370678,0.8610000014305115,1.0142809046388464e+31
2010,0.0006,adapter.backbone.layer2.1.relu,17.568343,0.9056000113487244,0.322917491197586
2067,0.0007,adapter.backbone.layer2.1.relu,19.599645,0.9251999855041504,0.2281916439533233
2070,0.0007,adapter.backbone.layer2.1.relu,17.888362,0.9243000149726868,0.2279073446989059
2127,0.0008,adapter.backbone.layer2.1.relu,19.782968,0.9251999855041504,0.2281915992498397
2130,0.0008,adapter.backbone.layer2.1.relu,19.261097,0.9240000247955322,0.2304361313581466
2187,0.0009,adapter.backbone.layer2.1.relu,17.856796,0.9251999855041504,0.2281914353370666
2190,0.0009,adapter.backbone.layer2.1.relu,17.948139,0.9251999855041504,0.2281942814588546
2247,0.001,adapter.backbone.layer2.1.relu,16.811296,0.9251999855041504,0.2281916290521621
2250,0.001,adapter.backbone.layer2.1.relu,19.313491,0.9251999855041504,0.2281916290521621
2307,0.002,adapter.backbone.layer2.1.relu,21.28043,0.9254000186920166,0.2281301468610763
2310,0.002,adapter.backbone.layer2.1.relu,18.851904,0.9251999855041504,0.2281915992498397
2367,0.003,adapter.backbone.layer2.1.relu,18.026533,0.9251999855041504,0.2281921356916427
2370,0.003,adapter.backbone.layer2.1.relu,18.426952,0.9251999855041504,0.2281916290521621
2427,0.004,adapter.backbone.layer2.1.relu,19.559966,0.9251999855041504,0.2281915843486786
2430,0.004,adapter.backbone.layer2.1.relu,18.234123,0.9251999855041504,0.2281915545463562
2487,0.005,adapter.backbone.layer2.1.relu,22.047225,0.9251999855041504,0.2281954884529113
2490,0.005,adapter.backbone.layer2.1.relu,18.476236,0.479200005531311,28306466406400.0
2547,0.006,adapter.backbone.layer2.1.relu,19.074496,0.0998999997973442,
2550,0.006,adapter.backbone.layer2.1.relu,19.487145,0.9251999855041504,0.2281914353370666
2607,0.007,adapter.backbone.layer2.1.relu,18.136743,0.9251999855041504,0.2281933277845382
2610,0.007,adapter.backbone.layer2.1.relu,19.448568,0.9251999855041504,0.2281916290521621
2667,0.008,adapter.backbone.layer2.1.relu,16.353812,0.9251999855041504,0.2281915992498397
2670,0.008,adapter.backbone.layer2.1.relu,18.07474,0.3540999889373779,12283.98828125
2727,0.009,adapter.backbone.layer2.1.relu,20.36016,0.925599992275238,0.2286728471517563
2730,0.009,adapter.backbone.layer2.1.relu,17.582541,0.9251999855041504,0.2281915247440338
2787,0.01,adapter.backbone.layer2.1.relu,19.897833,0.9251999855041504,0.2281915098428726
2790,0.01,adapter.backbone.layer2.1.relu,19.360707,0.3303000032901764,3.456278143628181e+33
2847,0.02,adapter.backbone.layer2.1.relu,20.239496,0.9251999855041504,0.2281918227672577
2850,0.02,adapter.backbone.layer2.1.relu,19.587009,0.9251999855041504,0.2281911075115203
2907,0.03,adapter.backbone.layer2.1.relu,16.733182,0.9153000116348268,0.2509228885173797
2910,0.03,adapter.backbone.layer2.1.relu,18.496824,0.9251999855041504,0.2281915992498397
2967,0.04,adapter.backbone.layer2.1.relu,17.582275,0.9251999855041504,0.2281915843486786
2970,0.04,adapter.backbone.layer2.1.relu,20.085784,0.9251999855041504,0.2281965017318725
3027,0.05,adapter.backbone.layer2.1.relu,18.327306,0.9251999855041504,0.2281916290521621
3030,0.05,adapter.backbone.layer2.1.relu,18.052313,0.1132000014185905,539325.625
3087,0.06,adapter.backbone.layer2.1.relu,19.221003,0.9251999855041504,0.2281916737556457
3090,0.06,adapter.backbone.layer2.1.relu,19.218139,0.9251999855041504,0.2281915843486786
3147,0.07,adapter.backbone.layer2.1.relu,19.577623,0.9251999855041504,0.2281915992498397
3150,0.07,adapter.backbone.layer2.1.relu,16.489929,0.9251999855041504,0.2281923294067382
3207,0.08,adapter.backbone.layer2.1.relu,19.756612,0.925100028514862,0.2280623316764831
3210,0.08,adapter.backbone.layer2.1.relu,19.172669,0.9136000275611876,0.2565234899520874
3267,0.09,adapter.backbone.layer2.1.relu,19.414535,0.1351999938488006,26.15141868591309
3270,0.09,adapter.backbone.layer2.1.relu,18.406354,0.9253000020980836,0.2282062023878097
3327,0.1,adapter.backbone.layer2.1.relu,17.744381,0.9251999855041504,0.2281916439533233
3330,0.1,adapter.backbone.layer2.1.relu,18.395064,0.9254000186920166,0.2281035333871841
3387,0.2,adapter.backbone.layer2.1.relu,18.170888,0.9251999855041504,0.2282059043645858
3390,0.2,adapter.backbone.layer2.1.relu,17.84843,0.1124000027775764,79.34068298339844
3447,0.3,adapter.backbone.layer2.1.relu,19.503992,0.9251999855041504,0.2281916290521621
3450,0.3,adapter.backbone.layer2.1.relu,19.656953,0.1108999997377395,137.75315856933594
3507,0.4,adapter.backbone.layer2.1.relu,18.404643,0.1099999994039535,197.3275146484375
3510,0.4,adapter.backbone.layer2.1.relu,20.386686,0.9251999855041504,0.2281916439533233
3567,0.5,adapter.backbone.layer2.1.relu,19.970438,0.9253000020980836,0.2282279729843139
3570,0.5,adapter.backbone.layer2.1.relu,19.992412,0.9253000020980836,0.2308856695890426
3627,0.6000000000000001,adapter.backbone.layer2.1.relu,20.042473,0.8614000082015991,0.4308595359325409
3630,0.6000000000000001,adapter.backbone.layer2.1.relu,20.910207,0.9253000020980836,0.2281153351068496
3687,0.7000000000000001,adapter.backbone.layer2.1.relu,17.941603,0.9251999855041504,0.2281915992498397
3690,0.7000000000000001,adapter.backbone.layer2.1.relu,21.85977,0.1000000014901161,13.745880126953123
3747,0.8,adapter.backbone.layer2.1.relu,19.440997,0.124899998307228,8.517193794250488
3750,0.8,adapter.backbone.layer2.1.relu,18.418771,0.9240999817848206,0.2281509339809417
3807,0.9,adapter.backbone.layer2.1.relu,17.010524,0.921500027179718,0.2347207218408584
3810,0.9,adapter.backbone.layer2.1.relu,19.436329,0.1062000021338462,1.8742929760085606e+17
3867,1.0,adapter.backbone.layer2.1.relu,18.40479,0.9251999855041504,0.2281916439533233
3870,1.0,adapter.backbone.layer2.1.relu,19.826445,0.9251999855041504,0.2281894981861114
