,randomness,layer_name,execution_time,test_accuracy,test_cross_entropy
2428,0.004,adapter.backbone.layer2.1.conv2,18.52599,0.9251999855041504,0.2281915992498397
2488,0.005,adapter.backbone.layer2.1.conv2,21.217443,0.9239000082015992,0.2321924269199371
2548,0.006,adapter.backbone.layer2.1.conv2,20.060117,0.9251999855041504,0.2281915992498397
2608,0.007,adapter.backbone.layer2.1.conv2,18.784651,0.9241999983787536,0.228851318359375
2668,0.008,adapter.backbone.layer2.1.conv2,18.03755,0.9251999855041504,0.2281916290521621
2728,0.009,adapter.backbone.layer2.1.conv2,19.314578,0.9251999855041504,0.2269534617662429
2788,0.01,adapter.backbone.layer2.1.conv2,18.699337,0.9211999773979188,108081.46875
2848,0.02,adapter.backbone.layer2.1.conv2,17.800953,0.9251999855041504,0.2281916737556457
2908,0.03,adapter.backbone.layer2.1.conv2,19.417117,0.9251999855041504,0.2281915992498397
2968,0.04,adapter.backbone.layer2.1.conv2,18.14765,0.9251999855041504,0.2281843572854995
3028,0.05,adapter.backbone.layer2.1.conv2,17.54407,0.925100028514862,0.227583572268486
3088,0.06,adapter.backbone.layer2.1.conv2,19.641824,0.9251999855041504,0.2281915992498397
3148,0.07,adapter.backbone.layer2.1.conv2,19.815448,0.9251999855041504,0.2281916737556457
3208,0.08,adapter.backbone.layer2.1.conv2,18.813585,0.9253000020980836,0.2281902879476547
3268,0.09,adapter.backbone.layer2.1.conv2,18.9828,0.9247999787330629,0.2281666547060012
3328,0.1,adapter.backbone.layer2.1.conv2,14.917406,0.9251999855041504,0.2281916290521621
3388,0.2,adapter.backbone.layer2.1.conv2,17.867003,0.9251999855041504,0.2281919717788696
3448,0.3,adapter.backbone.layer2.1.conv2,18.582362,0.9251999855041504,0.2281916439533233
3508,0.4,adapter.backbone.layer2.1.conv2,19.09007,0.9251999855041504,0.2281915843486786
3568,0.5,adapter.backbone.layer2.1.conv2,20.166037,0.9254000186920166,0.2281941175460815
3628,0.6000000000000001,adapter.backbone.layer2.1.conv2,19.62813,0.9251999855041504,0.2281909734010696
3688,0.7000000000000001,adapter.backbone.layer2.1.conv2,17.607159,0.9125999808311462,0.2667331099510193
3748,0.8,adapter.backbone.layer2.1.conv2,20.020754,0.9247000217437744,0.2282229214906692
3808,0.9,adapter.backbone.layer2.1.conv2,18.49143,0.1000000014901161,
3868,1.0,adapter.backbone.layer2.1.conv2,18.211572,0.9254000186920166,0.2281963378190994
