,randomness,layer_name,execution_time,test_accuracy,test_cross_entropy
50,0.0,adapter.backbone.layer4.0.downsample.0,16.209025,0.9251999855041504,0.2281915992498397
110,1e-07,adapter.backbone.layer4.0.downsample.0,18.09971,0.9251999855041504,0.2281915992498397
170,2e-07,adapter.backbone.layer4.0.downsample.0,17.797475,0.9251999855041504,0.2281915992498397
230,3e-07,adapter.backbone.layer4.0.downsample.0,17.852286,0.9251999855041504,0.2281915992498397
290,4e-07,adapter.backbone.layer4.0.downsample.0,16.148925,0.9251999855041504,0.2281915992498397
350,5e-07,adapter.backbone.layer4.0.downsample.0,16.654738,0.9251999855041504,0.2281915992498397
410,6e-07,adapter.backbone.layer4.0.downsample.0,16.036382,0.9251999855041504,0.2281915992498397
470,7e-07,adapter.backbone.layer4.0.downsample.0,17.609961,0.9251999855041504,0.2281915992498397
530,8e-07,adapter.backbone.layer4.0.downsample.0,18.899952,0.9251999855041504,0.2281915992498397
590,9e-07,adapter.backbone.layer4.0.downsample.0,17.023441,0.9251999855041504,0.2281915992498397
650,1e-06,adapter.backbone.layer4.0.downsample.0,17.709319,0.9251999855041504,0.2281915992498397
710,2e-06,adapter.backbone.layer4.0.downsample.0,17.961958,0.9251999855041504,0.2281915992498397
770,3e-06,adapter.backbone.layer4.0.downsample.0,16.953754,0.9251999855041504,0.2281915992498397
830,4e-06,adapter.backbone.layer4.0.downsample.0,17.950607,0.9251999855041504,0.2281915992498397
890,5e-06,adapter.backbone.layer4.0.downsample.0,19.382339,0.9251999855041504,0.2281915992498397
950,6e-06,adapter.backbone.layer4.0.downsample.0,18.056831,0.9251999855041504,0.2281915992498397
1010,7e-06,adapter.backbone.layer4.0.downsample.0,18.87731,0.9251999855041504,0.2281916290521621
1070,8e-06,adapter.backbone.layer4.0.downsample.0,19.06908,0.9251999855041504,0.2281915992498397
1130,9e-06,adapter.backbone.layer4.0.downsample.0,17.474487,0.9251999855041504,0.2281915992498397
1190,1e-05,adapter.backbone.layer4.0.downsample.0,18.355792,0.925100028514862,0.2281704097986221
1250,2e-05,adapter.backbone.layer4.0.downsample.0,15.791218,0.9251999855041504,0.2281915992498397
1310,3.0000000000000004e-05,adapter.backbone.layer4.0.downsample.0,19.521866,0.9251999855041504,0.2281915992498397
1370,4e-05,adapter.backbone.layer4.0.downsample.0,17.319266,0.9254000186920166,0.2282028049230575
1430,5e-05,adapter.backbone.layer4.0.downsample.0,16.358298,0.9251999855041504,0.2281915992498397
