,randomness,layer_name,execution_time,test_accuracy,test_cross_entropy
40,0.0,adapter.backbone.layer3.1.bn1,17.142003,0.9251999855041504,0.2281915992498397
100,1e-07,adapter.backbone.layer3.1.bn1,17.411243,0.9251999855041504,0.2281915992498397
160,2e-07,adapter.backbone.layer3.1.bn1,17.422066,0.9251999855041504,0.2281915992498397
220,3e-07,adapter.backbone.layer3.1.bn1,16.593246,0.9251999855041504,0.2281915992498397
280,4e-07,adapter.backbone.layer3.1.bn1,16.353302,0.9251999855041504,0.2281915992498397
340,5e-07,adapter.backbone.layer3.1.bn1,15.928985,0.9251999855041504,0.2281915992498397
400,6e-07,adapter.backbone.layer3.1.bn1,16.514249,0.9251999855041504,0.2281916290521621
460,7e-07,adapter.backbone.layer3.1.bn1,16.071005,0.9251999855041504,0.2281915992498397
520,8e-07,adapter.backbone.layer3.1.bn1,20.27171,0.9251999855041504,0.2281915992498397
580,9e-07,adapter.backbone.layer3.1.bn1,20.636409,0.9251999855041504,0.2281915992498397
640,1e-06,adapter.backbone.layer3.1.bn1,17.831968,0.9251999855041504,0.2281915992498397
700,2e-06,adapter.backbone.layer3.1.bn1,17.342743,0.9251999855041504,0.2281915992498397
760,3e-06,adapter.backbone.layer3.1.bn1,16.462588,0.9251999855041504,0.2281915992498397
820,4e-06,adapter.backbone.layer3.1.bn1,18.06788,0.9251999855041504,0.2281915992498397
880,5e-06,adapter.backbone.layer3.1.bn1,17.750825,0.9251999855041504,0.2281915992498397
940,6e-06,adapter.backbone.layer3.1.bn1,18.200435,0.9251999855041504,0.2281915992498397
1000,7e-06,adapter.backbone.layer3.1.bn1,18.05969,0.9251999855041504,0.2281915992498397
1060,8e-06,adapter.backbone.layer3.1.bn1,17.939064,0.9251999855041504,0.2281915992498397
1120,9e-06,adapter.backbone.layer3.1.bn1,20.614226,0.9251999855041504,0.2281882613897323
1180,1e-05,adapter.backbone.layer3.1.bn1,17.895881,0.9251999855041504,0.2281915992498397
1240,2e-05,adapter.backbone.layer3.1.bn1,20.853661,0.9251999855041504,0.2281915992498397
1300,3.0000000000000004e-05,adapter.backbone.layer3.1.bn1,16.184231,0.9251999855041504,0.2281893342733383
1360,4e-05,adapter.backbone.layer3.1.bn1,17.11642,0.9251999855041504,0.2281915992498397
1420,5e-05,adapter.backbone.layer3.1.bn1,20.011771,0.9251999855041504,0.2281915992498397
1480,6.000000000000001e-05,adapter.backbone.layer3.1.bn1,18.820612,0.9253000020980836,0.2281866669654846
1540,7.000000000000001e-05,adapter.backbone.layer3.1.bn1,18.233537,0.9251999855041504,0.2281915992498397
1600,8e-05,adapter.backbone.layer3.1.bn1,17.540085,0.9251999855041504,0.2281915992498397
1660,9e-05,adapter.backbone.layer3.1.bn1,17.031545,0.9251999855041504,0.2281915247440338
1720,0.0001,adapter.backbone.layer3.1.bn1,18.058525,0.9251999855041504,0.228192389011383
1780,0.0002,adapter.backbone.layer3.1.bn1,17.794372,0.9251999855041504,0.228202223777771
1840,0.0003,adapter.backbone.layer3.1.bn1,17.939213,0.9251999855041504,0.2281915992498397
1900,0.0004,adapter.backbone.layer3.1.bn1,18.19038,0.9251999855041504,0.2281915992498397
1960,0.0005,adapter.backbone.layer3.1.bn1,18.378193,0.9253000020980836,0.2281508296728134
2020,0.0006,adapter.backbone.layer3.1.bn1,19.236404,0.9251999855041504,0.2281915992498397
2080,0.0007,adapter.backbone.layer3.1.bn1,18.616053,0.9251999855041504,0.2281915992498397
2140,0.0008,adapter.backbone.layer3.1.bn1,18.187084,0.9253000020980836,0.2282044142484665
2200,0.0009,adapter.backbone.layer3.1.bn1,19.89677,0.9251999855041504,0.2281859666109085
2260,0.001,adapter.backbone.layer3.1.bn1,19.383745,0.9251999855041504,0.2281902283430099
2320,0.002,adapter.backbone.layer3.1.bn1,19.31176,0.9254999756813048,0.2282241284847259
2380,0.003,adapter.backbone.layer3.1.bn1,18.034851,0.9251999855041504,0.2281399220228195
2440,0.004,adapter.backbone.layer3.1.bn1,20.068218,0.9251999855041504,0.2281915992498397
2500,0.005,adapter.backbone.layer3.1.bn1,20.184411,0.9251999855041504,0.2281916290521621
2560,0.006,adapter.backbone.layer3.1.bn1,17.926187,0.9251999855041504,0.2281916439533233
2620,0.007,adapter.backbone.layer3.1.bn1,18.038515,0.9251999855041504,0.2281916290521621
2680,0.008,adapter.backbone.layer3.1.bn1,18.823471,0.9251999855041504,0.2281917035579681
2740,0.009,adapter.backbone.layer3.1.bn1,19.741317,0.9254000186920166,0.2300500273704528
2800,0.01,adapter.backbone.layer3.1.bn1,20.144202,0.9251999855041504,0.2281915992498397
2860,0.02,adapter.backbone.layer3.1.bn1,19.420438,0.9251999855041504,0.2281916290521621
2920,0.03,adapter.backbone.layer3.1.bn1,19.368425,0.9251999855041504,0.22819185256958
2980,0.04,adapter.backbone.layer3.1.bn1,21.027186,0.9251999855041504,0.2281916439533233
3040,0.05,adapter.backbone.layer3.1.bn1,19.341043,0.9251999855041504,0.2281915992498397
3100,0.06,adapter.backbone.layer3.1.bn1,23.191338,0.9251999855041504,0.2280586212873459
3160,0.07,adapter.backbone.layer3.1.bn1,23.864794,0.9251999855041504,0.2281915992498397
3220,0.08,adapter.backbone.layer3.1.bn1,18.581588,0.9235000014305116,0.2295777350664138
3280,0.09,adapter.backbone.layer3.1.bn1,19.876261,0.9189000129699708,0.2426685839891433
3340,0.1,adapter.backbone.layer3.1.bn1,21.905206,0.9248999953269958,0.228140190243721
3400,0.2,adapter.backbone.layer3.1.bn1,17.821971,0.9251999855041504,0.2281915843486786
3460,0.3,adapter.backbone.layer3.1.bn1,15.63683,0.9251999855041504,0.2281915992498397
3520,0.4,adapter.backbone.layer3.1.bn1,20.288742,0.1000000014901161,
3580,0.5,adapter.backbone.layer3.1.bn1,18.605104,0.9251999855041504,0.2281909734010696
3640,0.6000000000000001,adapter.backbone.layer3.1.bn1,19.836915,0.925100028514862,0.228164404630661
3700,0.7000000000000001,adapter.backbone.layer3.1.bn1,18.665771,0.9251999855041504,0.2281904071569442
3760,0.8,adapter.backbone.layer3.1.bn1,20.096179,0.9251999855041504,0.2281904518604278
3820,0.9,adapter.backbone.layer3.1.bn1,20.036432,0.9253000020980836,0.2281917482614517
3880,1.0,adapter.backbone.layer3.1.bn1,18.613441,0.9212999939918518,0.2329084277153015
