,randomness,layer_name,execution_time,test_accuracy,test_cross_entropy
46,0.0,adapter.backbone.layer4.0.bn1,16.585864,0.9251999855041504,0.2281915992498397
106,1e-07,adapter.backbone.layer4.0.bn1,18.000838,0.9251999855041504,0.2281915992498397
166,2e-07,adapter.backbone.layer4.0.bn1,17.645003,0.9251999855041504,0.2281915992498397
226,3e-07,adapter.backbone.layer4.0.bn1,16.572123,0.9251999855041504,0.2281915992498397
286,4e-07,adapter.backbone.layer4.0.bn1,18.462284,0.9251999855041504,0.2281915992498397
346,5e-07,adapter.backbone.layer4.0.bn1,17.743017,0.9251999855041504,0.2281915992498397
406,6e-07,adapter.backbone.layer4.0.bn1,17.23979,0.9251999855041504,0.2281915992498397
466,7e-07,adapter.backbone.layer4.0.bn1,17.348925,0.9251999855041504,0.2281915992498397
526,8e-07,adapter.backbone.layer4.0.bn1,16.312588,0.9251999855041504,0.2281915992498397
586,9e-07,adapter.backbone.layer4.0.bn1,17.178116,0.9251999855041504,0.2281915992498397
646,1e-06,adapter.backbone.layer4.0.bn1,18.11208,0.9251999855041504,0.2281915992498397
706,2e-06,adapter.backbone.layer4.0.bn1,18.543141,0.9251999855041504,0.2281915992498397
766,3e-06,adapter.backbone.layer4.0.bn1,18.736945,0.9251999855041504,0.2281915992498397
826,4e-06,adapter.backbone.layer4.0.bn1,18.190146,0.9251999855041504,0.2281915992498397
886,5e-06,adapter.backbone.layer4.0.bn1,17.76349,0.9251999855041504,0.2281915992498397
946,6e-06,adapter.backbone.layer4.0.bn1,17.441242,0.9251999855041504,0.2281915992498397
1006,7e-06,adapter.backbone.layer4.0.bn1,19.47318,0.9251999855041504,0.2281915992498397
1066,8e-06,adapter.backbone.layer4.0.bn1,19.312679,0.9251999855041504,0.2281915992498397
1126,9e-06,adapter.backbone.layer4.0.bn1,18.604589,0.9251999855041504,0.2281915992498397
1186,1e-05,adapter.backbone.layer4.0.bn1,18.006492,0.9251999855041504,0.2281915992498397
1246,2e-05,adapter.backbone.layer4.0.bn1,18.377694,0.9251999855041504,0.2281915992498397
1306,3.0000000000000004e-05,adapter.backbone.layer4.0.bn1,18.485056,0.9251999855041504,0.2281927913427353
