,randomness,layer_name,execution_time,test_accuracy,test_cross_entropy
2117,0.0008,adapter.backbone.layer2.0.conv1,21.838647,0.925000011920929,0.2281370311975479
2177,0.0009,adapter.backbone.layer2.0.conv1,18.528558,0.4803999960422516,11225385.0
2237,0.001,adapter.backbone.layer2.0.conv1,18.961518,0.8709999918937683,0.424541175365448
2297,0.002,adapter.backbone.layer2.0.conv1,17.998742,0.6463000178337097,1.633858561515808
2357,0.003,adapter.backbone.layer2.0.conv1,18.003499,0.9251999855041504,0.2281917035579681
2417,0.004,adapter.backbone.layer2.0.conv1,18.232138,0.9247000217437744,0.229806587100029
2477,0.005,adapter.backbone.layer2.0.conv1,18.603591,0.9253000020980836,0.2281926274299621
2537,0.006,adapter.backbone.layer2.0.conv1,18.278034,0.9251999855041504,0.2281917035579681
2597,0.007,adapter.backbone.layer2.0.conv1,18.032368,0.9254000186920166,0.228181391954422
2657,0.008,adapter.backbone.layer2.0.conv1,19.217801,0.9251999855041504,0.2281916290521621
2717,0.009,adapter.backbone.layer2.0.conv1,19.478112,0.9248999953269958,0.2282049059867859
2777,0.01,adapter.backbone.layer2.0.conv1,17.945792,0.9251999855041504,0.2281915992498397
2837,0.02,adapter.backbone.layer2.0.conv1,19.365636,0.9251999855041504,0.2281916290521621
2897,0.03,adapter.backbone.layer2.0.conv1,19.47741,0.9251999855041504,0.2281979024410247
2957,0.04,adapter.backbone.layer2.0.conv1,19.118345,0.9251999855041504,0.2281916290521621
3017,0.05,adapter.backbone.layer2.0.conv1,19.472056,0.1028999984264373,16.164560317993164
3077,0.06,adapter.backbone.layer2.0.conv1,18.42255,0.9251999855041504,0.2281916290521621
3137,0.07,adapter.backbone.layer2.0.conv1,19.543746,0.9253000020980836,0.2282024472951889
3197,0.08,adapter.backbone.layer2.0.conv1,19.535007,0.9253000020980836,0.2281482219696045
3257,0.09,adapter.backbone.layer2.0.conv1,19.495637,0.1000000014901161,
3317,0.1,adapter.backbone.layer2.0.conv1,17.383746,0.9215999841690063,0.2299322485923767
3377,0.2,adapter.backbone.layer2.0.conv1,22.630038,0.9251999855041504,0.2281917780637741
3437,0.3,adapter.backbone.layer2.0.conv1,17.407226,0.1711000055074691,4.671607971191406
3497,0.4,adapter.backbone.layer2.0.conv1,19.423192,0.1002999991178512,618390464.0
3557,0.5,adapter.backbone.layer2.0.conv1,18.511838,0.100100003182888,10223.4580078125
3617,0.6000000000000001,adapter.backbone.layer2.0.conv1,19.960922,0.7874000072479248,0.6601124405860901
3677,0.7000000000000001,adapter.backbone.layer2.0.conv1,16.765638,0.100500002503395,833987520.0
3737,0.8,adapter.backbone.layer2.0.conv1,18.092512,0.9251999855041504,0.2281915992498397
3797,0.9,adapter.backbone.layer2.0.conv1,18.961804,0.1008000001311302,14125.205078125
3857,1.0,adapter.backbone.layer2.0.conv1,18.117308,0.9253000020980836,0.2281855046749115
