,randomness,layer_name,execution_time,test_accuracy,test_cross_entropy
49,0.0,adapter.backbone.layer4.0.bn2,15.994598,0.9251999855041504,0.2281915992498397
109,1e-07,adapter.backbone.layer4.0.bn2,17.720825,0.9251999855041504,0.2281915992498397
169,2e-07,adapter.backbone.layer4.0.bn2,17.800764,0.9251999855041504,0.2281915992498397
229,3e-07,adapter.backbone.layer4.0.bn2,17.811554,0.9251999855041504,0.2281915992498397
289,4e-07,adapter.backbone.layer4.0.bn2,16.833722,0.9251999855041504,0.2281915992498397
349,5e-07,adapter.backbone.layer4.0.bn2,17.476043,0.9251999855041504,0.2281915992498397
409,6e-07,adapter.backbone.layer4.0.bn2,17.084225,0.9251999855041504,0.2281915992498397
469,7e-07,adapter.backbone.layer4.0.bn2,15.82551,0.9251999855041504,0.2281915992498397
529,8e-07,adapter.backbone.layer4.0.bn2,17.490348,0.9251999855041504,0.2281915992498397
589,9e-07,adapter.backbone.layer4.0.bn2,18.042854,0.9251999855041504,0.2281915992498397
649,1e-06,adapter.backbone.layer4.0.bn2,17.174768,0.9251999855041504,0.2281915992498397
709,2e-06,adapter.backbone.layer4.0.bn2,18.280848,0.9251999855041504,0.2281915992498397
769,3e-06,adapter.backbone.layer4.0.bn2,18.696268,0.9251999855041504,0.2281915992498397
829,4e-06,adapter.backbone.layer4.0.bn2,16.402004,0.9251999855041504,0.2281915992498397
889,5e-06,adapter.backbone.layer4.0.bn2,19.425743,0.9251999855041504,0.228192925453186
949,6e-06,adapter.backbone.layer4.0.bn2,18.068129,0.9251999855041504,0.2281915992498397
1009,7e-06,adapter.backbone.layer4.0.bn2,19.888407,0.9251999855041504,0.2281915992498397
1069,8e-06,adapter.backbone.layer4.0.bn2,19.651627,0.9251999855041504,0.2281915992498397
1129,9e-06,adapter.backbone.layer4.0.bn2,16.623081,0.9251999855041504,0.2281915992498397
1189,1e-05,adapter.backbone.layer4.0.bn2,17.71749,0.9251999855041504,0.2281915992498397
1249,2e-05,adapter.backbone.layer4.0.bn2,15.141744,0.9251999855041504,0.2281917184591293
1309,3.0000000000000004e-05,adapter.backbone.layer4.0.bn2,18.412006,0.9251999855041504,0.2281916439533233
1369,4e-05,adapter.backbone.layer4.0.bn2,18.537833,0.9251999855041504,0.2281915992498397
1429,5e-05,adapter.backbone.layer4.0.bn2,18.703223,0.9251999855041504,0.2281915992498397
