,randomness,layer_name,execution_time,test_accuracy,test_cross_entropy
21,0.0,adapter.backbone.layer2.0.bn2,17.810876,0.9251999855041504,0.2281915992498397
81,1e-07,adapter.backbone.layer2.0.bn2,17.099819,0.9251999855041504,0.2281915992498397
141,2e-07,adapter.backbone.layer2.0.bn2,18.150019,0.9251999855041504,0.2281915992498397
201,3e-07,adapter.backbone.layer2.0.bn2,17.314354,0.9251999855041504,0.2281915992498397
261,4e-07,adapter.backbone.layer2.0.bn2,17.58068,0.9251999855041504,0.2281915992498397
321,5e-07,adapter.backbone.layer2.0.bn2,18.117906,0.9251999855041504,0.2281915992498397
381,6e-07,adapter.backbone.layer2.0.bn2,15.621255,0.9251999855041504,0.2281915992498397
441,7e-07,adapter.backbone.layer2.0.bn2,17.13082,0.9251999855041504,0.2281915992498397
501,8e-07,adapter.backbone.layer2.0.bn2,16.762717,0.9251999855041504,0.2281915992498397
561,9e-07,adapter.backbone.layer2.0.bn2,17.641475,0.9251999855041504,0.2281915992498397
621,1e-06,adapter.backbone.layer2.0.bn2,17.425904,0.9251999855041504,0.2281915992498397
681,2e-06,adapter.backbone.layer2.0.bn2,17.762601,0.9251999855041504,0.2281915843486786
741,3e-06,adapter.backbone.layer2.0.bn2,16.166641,0.9251999855041504,0.2281915992498397
801,4e-06,adapter.backbone.layer2.0.bn2,16.867205,0.9251999855041504,0.2281915992498397
861,5e-06,adapter.backbone.layer2.0.bn2,17.852324,0.9251999855041504,0.2281915992498397
921,6e-06,adapter.backbone.layer2.0.bn2,19.064575,0.9251999855041504,0.2281915992498397
981,7e-06,adapter.backbone.layer2.0.bn2,19.173949,0.9251999855041504,0.2281915992498397
1041,8e-06,adapter.backbone.layer2.0.bn2,17.92584,0.9251999855041504,0.2281915843486786
1101,9e-06,adapter.backbone.layer2.0.bn2,17.480237,0.9251999855041504,0.2281908392906189
1161,1e-05,adapter.backbone.layer2.0.bn2,19.132176,0.9251999855041504,0.2281915992498397
1221,2e-05,adapter.backbone.layer2.0.bn2,17.846169,0.9251999855041504,0.2281915992498397
1281,3.0000000000000004e-05,adapter.backbone.layer2.0.bn2,18.769032,0.9251999855041504,0.2281916290521621
1341,4e-05,adapter.backbone.layer2.0.bn2,20.7977,0.925100028514862,0.2290607243776321
1401,5e-05,adapter.backbone.layer2.0.bn2,18.694066,0.9251999855041504,0.2281916290521621
1461,6.000000000000001e-05,adapter.backbone.layer2.0.bn2,17.239643,0.9253000020980836,0.2282427996397018
1521,7.000000000000001e-05,adapter.backbone.layer2.0.bn2,19.34907,0.9251999855041504,0.2281915992498397
1581,8e-05,adapter.backbone.layer2.0.bn2,16.569301,0.9251999855041504,0.2281915545463562
1641,9e-05,adapter.backbone.layer2.0.bn2,17.970764,0.9251999855041504,0.2281915992498397
1701,0.0001,adapter.backbone.layer2.0.bn2,17.464988,0.9253000020980836,0.2281857132911682
1761,0.0002,adapter.backbone.layer2.0.bn2,17.88632,0.9251999855041504,0.2281893789768219
1821,0.0003,adapter.backbone.layer2.0.bn2,17.582126,0.9251999855041504,0.2281938791275024
1881,0.0004,adapter.backbone.layer2.0.bn2,17.406189,0.1030000001192092,
1941,0.0005,adapter.backbone.layer2.0.bn2,18.143355,0.9251999855041504,0.2281915992498397
2001,0.0006,adapter.backbone.layer2.0.bn2,18.060462,0.9251999855041504,0.2281916439533233
2061,0.0007,adapter.backbone.layer2.0.bn2,17.769443,0.9251999855041504,0.2281915992498397
2121,0.0008,adapter.backbone.layer2.0.bn2,18.007083,0.9248999953269958,0.2283114790916443
2181,0.0009,adapter.backbone.layer2.0.bn2,19.236829,0.9240000247955322,0.2285019308328628
2241,0.001,adapter.backbone.layer2.0.bn2,19.952898,0.9247999787330629,0.2283630073070526
2301,0.002,adapter.backbone.layer2.0.bn2,18.166789,0.9251999855041504,0.2281915992498397
2361,0.003,adapter.backbone.layer2.0.bn2,17.374999,0.9251999855041504,0.2281915992498397
2421,0.004,adapter.backbone.layer2.0.bn2,18.63552,0.9243999719619752,0.2281766384840011
2481,0.005,adapter.backbone.layer2.0.bn2,19.566215,0.9251999855041504,0.2281916439533233
2541,0.006,adapter.backbone.layer2.0.bn2,14.962777,0.9251999855041504,0.2281922847032547
2601,0.007,adapter.backbone.layer2.0.bn2,19.096621,0.9251999855041504,0.2281967103481292
2661,0.008,adapter.backbone.layer2.0.bn2,18.403289,0.9247999787330629,0.2282191216945648
2721,0.009,adapter.backbone.layer2.0.bn2,17.498621,0.925100028514862,0.2286795824766159
2781,0.01,adapter.backbone.layer2.0.bn2,23.616258,0.788100004196167,9567039.0
2841,0.02,adapter.backbone.layer2.0.bn2,18.52209,0.9225999712944032,0.230313092470169
2901,0.03,adapter.backbone.layer2.0.bn2,18.787168,0.9239000082015992,0.2281922101974487
2961,0.04,adapter.backbone.layer2.0.bn2,19.545295,0.9251999855041504,0.2271015644073486
3021,0.05,adapter.backbone.layer2.0.bn2,22.331421,0.9253000020980836,0.2281893789768219
3081,0.06,adapter.backbone.layer2.0.bn2,22.983272,0.9251999855041504,0.2281915843486786
3141,0.07,adapter.backbone.layer2.0.bn2,20.116138,0.9251999855041504,0.2281916439533233
3201,0.08,adapter.backbone.layer2.0.bn2,18.155713,0.1000000014901161,
3261,0.09,adapter.backbone.layer2.0.bn2,17.56803,0.9247999787330629,0.2280078679323196
3321,0.1,adapter.backbone.layer2.0.bn2,23.334435,0.9251999855041504,0.2281915992498397
3381,0.2,adapter.backbone.layer2.0.bn2,18.767126,0.9254000186920166,0.2281689196825027
3441,0.3,adapter.backbone.layer2.0.bn2,19.586123,0.8899999856948853,0.323643296957016
3501,0.4,adapter.backbone.layer2.0.bn2,17.009602,0.9247000217437744,0.2279097884893417
3561,0.5,adapter.backbone.layer2.0.bn2,18.548439,0.9251999855041504,0.2281917482614517
3621,0.6000000000000001,adapter.backbone.layer2.0.bn2,19.680946,0.9251999855041504,0.2281916439533233
3681,0.7000000000000001,adapter.backbone.layer2.0.bn2,17.651507,0.925100028514862,0.2276788502931594
3741,0.8,adapter.backbone.layer2.0.bn2,19.981202,0.2402999997138977,3.333601236343384
3801,0.9,adapter.backbone.layer2.0.bn2,19.333837,0.9253000020980836,0.2281919866800308
3861,1.0,adapter.backbone.layer2.0.bn2,18.641333,0.5666999816894531,1.502212643623352
