,randomness,layer_name,execution_time,test_accuracy,test_cross_entropy
51,0.0,adapter.backbone.layer4.0.downsample.1,17.837957,0.9251999855041504,0.2281915992498397
111,1e-07,adapter.backbone.layer4.0.downsample.1,17.692571,0.9251999855041504,0.2281915992498397
171,2e-07,adapter.backbone.layer4.0.downsample.1,17.455776,0.9251999855041504,0.2281915992498397
231,3e-07,adapter.backbone.layer4.0.downsample.1,18.170827,0.9251999855041504,0.2281915992498397
291,4e-07,adapter.backbone.layer4.0.downsample.1,17.616344,0.9251999855041504,0.2281915992498397
351,5e-07,adapter.backbone.layer4.0.downsample.1,15.627439,0.9251999855041504,0.2281915992498397
411,6e-07,adapter.backbone.layer4.0.downsample.1,16.451103,0.9251999855041504,0.2281915992498397
471,7e-07,adapter.backbone.layer4.0.downsample.1,16.772845,0.9251999855041504,0.2281915992498397
531,8e-07,adapter.backbone.layer4.0.downsample.1,17.922063,0.9251999855041504,0.2281915992498397
591,9e-07,adapter.backbone.layer4.0.downsample.1,16.63916,0.9251999855041504,0.2281915992498397
651,1e-06,adapter.backbone.layer4.0.downsample.1,17.079275,0.9251999855041504,0.2281915992498397
711,2e-06,adapter.backbone.layer4.0.downsample.1,18.00529,0.9251999855041504,0.2281915992498397
771,3e-06,adapter.backbone.layer4.0.downsample.1,20.630584,0.9251999855041504,0.2281915992498397
831,4e-06,adapter.backbone.layer4.0.downsample.1,18.078227,0.9251999855041504,0.2281915992498397
891,5e-06,adapter.backbone.layer4.0.downsample.1,18.772168,0.9251999855041504,0.2281915992498397
951,6e-06,adapter.backbone.layer4.0.downsample.1,18.365194,0.9251999855041504,0.2281915992498397
1011,7e-06,adapter.backbone.layer4.0.downsample.1,17.905762,0.9251999855041504,0.2281915992498397
1071,8e-06,adapter.backbone.layer4.0.downsample.1,19.42313,0.9251999855041504,0.2281915992498397
1131,9e-06,adapter.backbone.layer4.0.downsample.1,18.088695,0.9251999855041504,0.2281915992498397
1191,1e-05,adapter.backbone.layer4.0.downsample.1,17.958895,0.9251999855041504,0.2281915992498397
1251,2e-05,adapter.backbone.layer4.0.downsample.1,16.149478,0.9251999855041504,0.2281915992498397
1311,3.0000000000000004e-05,adapter.backbone.layer4.0.downsample.1,18.278638,0.9251999855041504,0.2281915992498397
1371,4e-05,adapter.backbone.layer4.0.downsample.1,17.285864,0.9251999855041504,0.2281916290521621
1431,5e-05,adapter.backbone.layer4.0.downsample.1,17.664592,0.9251999855041504,0.2281915992498397
1491,6.000000000000001e-05,adapter.backbone.layer4.0.downsample.1,17.369162,0.9253000020980836,0.2282115668058395
1551,7.000000000000001e-05,adapter.backbone.layer4.0.downsample.1,16.890399,0.9251999855041504,0.2281916290521621
1611,8e-05,adapter.backbone.layer4.0.downsample.1,17.005364,0.9251999855041504,0.2281915545463562
1671,9e-05,adapter.backbone.layer4.0.downsample.1,19.312906,0.9251999855041504,0.2280999720096588
1731,0.0001,adapter.backbone.layer4.0.downsample.1,16.652554,0.9251999855041504,0.2281915992498397
1791,0.0002,adapter.backbone.layer4.0.downsample.1,16.255468,0.9251999855041504,0.2281916290521621
1851,0.0003,adapter.backbone.layer4.0.downsample.1,18.226361,0.9251999855041504,0.2281916290521621
1911,0.0004,adapter.backbone.layer4.0.downsample.1,17.3992,0.9251999855041504,121322810114048.0
1971,0.0005,adapter.backbone.layer4.0.downsample.1,17.996854,0.9248999953269958,0.22829170525074
2031,0.0006,adapter.backbone.layer4.0.downsample.1,18.975584,0.9251999855041504,0.228196382522583
2091,0.0007,adapter.backbone.layer4.0.downsample.1,18.946488,0.9251999855041504,0.2281916439533233
2151,0.0008,adapter.backbone.layer4.0.downsample.1,19.764613,0.9251999855041504,0.2281915992498397
2211,0.0009,adapter.backbone.layer4.0.downsample.1,19.588583,0.9251999855041504,0.2281916290521621
2271,0.001,adapter.backbone.layer4.0.downsample.1,18.588997,0.9253000020980836,0.2283959239721298
2331,0.002,adapter.backbone.layer4.0.downsample.1,19.591642,0.9253000020980836,0.2282220274209976
2391,0.003,adapter.backbone.layer4.0.downsample.1,19.5156,0.9251999855041504,0.2281844913959503
2451,0.004,adapter.backbone.layer4.0.downsample.1,19.344673,0.9056000113487244,16252156.0
2511,0.005,adapter.backbone.layer4.0.downsample.1,18.964926,0.9251999855041504,0.228186547756195
2571,0.006,adapter.backbone.layer4.0.downsample.1,18.136847,0.9251999855041504,0.2281915992498397
2631,0.007,adapter.backbone.layer4.0.downsample.1,18.72792,0.9248999953269958,0.2306691706180572
2691,0.008,adapter.backbone.layer4.0.downsample.1,18.949749,0.9251999855041504,0.2281915992498397
2751,0.009,adapter.backbone.layer4.0.downsample.1,17.832239,0.9251999855041504,0.2281915992498397
2811,0.01,adapter.backbone.layer4.0.downsample.1,18.364143,0.9251999855041504,0.2281914800405502
2871,0.02,adapter.backbone.layer4.0.downsample.1,18.424946,0.923799991607666,0.2295146733522415
2931,0.03,adapter.backbone.layer4.0.downsample.1,18.394287,0.9251999855041504,0.2281916290521621
2991,0.04,adapter.backbone.layer4.0.downsample.1,18.320146,0.9251999855041504,0.2281915992498397
3051,0.05,adapter.backbone.layer4.0.downsample.1,20.105217,0.9251999855041504,0.2297791987657547
3111,0.06,adapter.backbone.layer4.0.downsample.1,19.874549,0.9251999855041504,0.2281915843486786
3171,0.07,adapter.backbone.layer4.0.downsample.1,19.666839,0.9253000020980836,0.228178933262825
3231,0.08,adapter.backbone.layer4.0.downsample.1,20.27857,0.925100028514862,0.228186622262001
3291,0.09,adapter.backbone.layer4.0.downsample.1,18.511035,0.925000011920929,0.2282638847827911
3351,0.1,adapter.backbone.layer4.0.downsample.1,18.793743,0.9251999855041504,0.2281915992498397
3411,0.2,adapter.backbone.layer4.0.downsample.1,17.378383,0.9254000186920166,0.2281746566295623
3471,0.3,adapter.backbone.layer4.0.downsample.1,18.733577,0.6085000038146973,6620.9013671875
3531,0.4,adapter.backbone.layer4.0.downsample.1,19.046912,0.9251999855041504,0.2281916290521621
3591,0.5,adapter.backbone.layer4.0.downsample.1,22.566569,0.5608999729156494,9026.2080078125
3651,0.6000000000000001,adapter.backbone.layer4.0.downsample.1,18.720047,0.9246000051498412,0.2284335643053054
3711,0.7000000000000001,adapter.backbone.layer4.0.downsample.1,19.575815,0.9251999855041504,0.2281916290521621
3771,0.8,adapter.backbone.layer4.0.downsample.1,18.868965,0.9251999855041504,0.2281919121742248
3831,0.9,adapter.backbone.layer4.0.downsample.1,18.68318,0.9175999760627748,0.2472799122333526
3891,1.0,adapter.backbone.layer4.0.downsample.1,18.162614,0.9251999855041504,0.2281917482614517
