,randomness,layer_name,execution_time,test_accuracy,test_cross_entropy
34,0.0,adapter.backbone.layer3.0.conv2,18.165797,0.9251999855041504,0.2281915992498397
94,1e-07,adapter.backbone.layer3.0.conv2,18.181417,0.9251999855041504,0.2281915992498397
154,2e-07,adapter.backbone.layer3.0.conv2,16.837495,0.9251999855041504,0.2281915992498397
214,3e-07,adapter.backbone.layer3.0.conv2,17.274197,0.9251999855041504,0.2281915992498397
274,4e-07,adapter.backbone.layer3.0.conv2,17.652754,0.9251999855041504,0.2281915992498397
334,5e-07,adapter.backbone.layer3.0.conv2,16.309316,0.9251999855041504,0.2281915992498397
394,6e-07,adapter.backbone.layer3.0.conv2,18.975152,0.9251999855041504,0.2281915992498397
454,7e-07,adapter.backbone.layer3.0.conv2,16.802625,0.9251999855041504,0.2281915992498397
514,8e-07,adapter.backbone.layer3.0.conv2,18.313627,0.9251999855041504,0.2281915992498397
574,9e-07,adapter.backbone.layer3.0.conv2,17.6548,0.9251999855041504,0.2281915992498397
634,1e-06,adapter.backbone.layer3.0.conv2,16.87631,0.9251999855041504,0.2281981706619262
694,2e-06,adapter.backbone.layer3.0.conv2,17.73874,0.9251999855041504,0.2281915992498397
754,3e-06,adapter.backbone.layer3.0.conv2,16.4527,0.9251999855041504,0.2281915992498397
814,4e-06,adapter.backbone.layer3.0.conv2,18.498057,0.9251999855041504,0.2281915992498397
874,5e-06,adapter.backbone.layer3.0.conv2,22.261526,0.9251999855041504,0.2281915992498397
934,6e-06,adapter.backbone.layer3.0.conv2,15.877263,0.9251999855041504,0.2281915992498397
994,7e-06,adapter.backbone.layer3.0.conv2,18.416116,0.9251999855041504,0.2281915992498397
1054,8e-06,adapter.backbone.layer3.0.conv2,19.26231,0.9251999855041504,0.2281915992498397
1114,9e-06,adapter.backbone.layer3.0.conv2,19.238993,0.9251999855041504,0.2281915992498397
1174,1e-05,adapter.backbone.layer3.0.conv2,17.496266,0.9253000020980836,0.2281839400529861
1234,2e-05,adapter.backbone.layer3.0.conv2,17.446673,0.9251999855041504,0.2281952202320099
1294,3.0000000000000004e-05,adapter.backbone.layer3.0.conv2,18.219128,0.9251999855041504,0.2281915992498397
1354,4e-05,adapter.backbone.layer3.0.conv2,18.055767,0.9251999855041504,0.2281911671161651
1414,5e-05,adapter.backbone.layer3.0.conv2,18.63947,0.9251999855041504,0.2281551212072372
1474,6.000000000000001e-05,adapter.backbone.layer3.0.conv2,18.653081,0.9254000186920166,0.2281643748283386
1534,7.000000000000001e-05,adapter.backbone.layer3.0.conv2,17.295287,0.9251999855041504,0.2281915992498397
1594,8e-05,adapter.backbone.layer3.0.conv2,19.251725,0.9251999855041504,0.2281915992498397
1654,9e-05,adapter.backbone.layer3.0.conv2,20.396906,0.9251999855041504,0.2281901836395263
1714,0.0001,adapter.backbone.layer3.0.conv2,17.460167,0.1006999984383583,
1774,0.0002,adapter.backbone.layer3.0.conv2,17.557653,0.9251999855041504,0.2281916290521621
1834,0.0003,adapter.backbone.layer3.0.conv2,17.679466,0.9251999855041504,0.2281915992498397
1894,0.0004,adapter.backbone.layer3.0.conv2,17.994189,0.9251999855041504,0.2281915992498397
1954,0.0005,adapter.backbone.layer3.0.conv2,17.266402,0.9253000020980836,0.2280423790216446
2014,0.0006,adapter.backbone.layer3.0.conv2,21.41193,0.9251999855041504,0.2281918674707412
2074,0.0007,adapter.backbone.layer3.0.conv2,18.427952,0.9251999855041504,0.2281927317380905
2134,0.0008,adapter.backbone.layer3.0.conv2,19.42587,0.9251999855041504,0.2281915992498397
