,randomness,layer_name,execution_time,test_accuracy,test_cross_entropy
19,0.0,adapter.backbone.layer2.0.relu,17.645028,0.9251999855041504,0.2281915992498397
24,0.0,adapter.backbone.layer2.0.relu,17.759262,0.9251999855041504,0.2281915992498397
79,1e-07,adapter.backbone.layer2.0.relu,17.818531,0.9251999855041504,0.2281915992498397
84,1e-07,adapter.backbone.layer2.0.relu,16.366426,0.9251999855041504,0.2281915992498397
139,2e-07,adapter.backbone.layer2.0.relu,18.333169,0.9251999855041504,0.2281915992498397
144,2e-07,adapter.backbone.layer2.0.relu,17.456303,0.9251999855041504,0.2281915992498397
199,3e-07,adapter.backbone.layer2.0.relu,17.776144,0.9251999855041504,0.2281915992498397
204,3e-07,adapter.backbone.layer2.0.relu,18.221031,0.9251999855041504,0.2281915992498397
259,4e-07,adapter.backbone.layer2.0.relu,17.602101,0.9251999855041504,0.2281915992498397
264,4e-07,adapter.backbone.layer2.0.relu,17.732022,0.9251999855041504,0.2281915992498397
319,5e-07,adapter.backbone.layer2.0.relu,17.565812,0.9251999855041504,0.2281915992498397
324,5e-07,adapter.backbone.layer2.0.relu,18.162442,0.9251999855041504,0.2281915992498397
379,6e-07,adapter.backbone.layer2.0.relu,17.980897,0.9251999855041504,0.2281915992498397
384,6e-07,adapter.backbone.layer2.0.relu,16.442463,0.9251999855041504,0.2281915992498397
439,7e-07,adapter.backbone.layer2.0.relu,18.573269,0.9251999855041504,0.2281915992498397
444,7e-07,adapter.backbone.layer2.0.relu,18.003714,0.9251999855041504,0.2281920909881591
499,8e-07,adapter.backbone.layer2.0.relu,17.629268,0.9251999855041504,0.2281915992498397
504,8e-07,adapter.backbone.layer2.0.relu,18.309182,0.9251999855041504,0.2281915992498397
559,9e-07,adapter.backbone.layer2.0.relu,21.467557,0.9251999855041504,0.2281915992498397
564,9e-07,adapter.backbone.layer2.0.relu,18.073811,0.9251999855041504,0.2281915992498397
619,1e-06,adapter.backbone.layer2.0.relu,16.378573,0.9251999855041504,0.2281915992498397
