,randomness,layer_name,execution_time,test_accuracy,test_cross_entropy
36,0.0,adapter.backbone.layer3.0.downsample.0,17.992678,0.9251999855041504,0.2281915992498397
96,1e-07,adapter.backbone.layer3.0.downsample.0,17.709268,0.9251999855041504,0.2281915992498397
156,2e-07,adapter.backbone.layer3.0.downsample.0,17.399898,0.9251999855041504,0.2281915992498397
216,3e-07,adapter.backbone.layer3.0.downsample.0,17.176406,0.9251999855041504,0.2281915992498397
276,4e-07,adapter.backbone.layer3.0.downsample.0,17.316238,0.9251999855041504,0.2281915992498397
336,5e-07,adapter.backbone.layer3.0.downsample.0,14.146399,0.9251999855041504,0.2281921207904815
396,6e-07,adapter.backbone.layer3.0.downsample.0,17.934832,0.9251999855041504,0.2281915992498397
456,7e-07,adapter.backbone.layer3.0.downsample.0,19.272461,0.9251999855041504,0.2281915992498397
516,8e-07,adapter.backbone.layer3.0.downsample.0,18.06698,0.9251999855041504,0.2281915992498397
576,9e-07,adapter.backbone.layer3.0.downsample.0,18.06638,0.9251999855041504,0.2281904071569442
636,1e-06,adapter.backbone.layer3.0.downsample.0,18.506664,0.9251999855041504,0.2281915992498397
696,2e-06,adapter.backbone.layer3.0.downsample.0,18.341632,0.9251999855041504,0.2281915992498397
756,3e-06,adapter.backbone.layer3.0.downsample.0,16.628981,0.9251999855041504,0.2281915992498397
816,4e-06,adapter.backbone.layer3.0.downsample.0,17.39166,0.9251999855041504,0.2281915992498397
876,5e-06,adapter.backbone.layer3.0.downsample.0,18.328914,0.9251999855041504,0.2281915992498397
936,6e-06,adapter.backbone.layer3.0.downsample.0,19.535925,0.9251999855041504,0.2281915992498397
996,7e-06,adapter.backbone.layer3.0.downsample.0,19.652628,0.9253000020980836,0.2281915098428726
1056,8e-06,adapter.backbone.layer3.0.downsample.0,17.769501,0.9251999855041504,0.2281915992498397
1116,9e-06,adapter.backbone.layer3.0.downsample.0,19.898109,0.9251999855041504,0.2281915992498397
1176,1e-05,adapter.backbone.layer3.0.downsample.0,18.05891,0.9251999855041504,0.2281915992498397
1236,2e-05,adapter.backbone.layer3.0.downsample.0,17.829374,0.7174999713897705,inf
1296,3.0000000000000004e-05,adapter.backbone.layer3.0.downsample.0,18.248644,0.9251999855041504,0.2281915992498397
1356,4e-05,adapter.backbone.layer3.0.downsample.0,17.60563,0.9251999855041504,0.2281916290521621
1416,5e-05,adapter.backbone.layer3.0.downsample.0,19.714599,0.9251999855041504,0.2281915992498397
1476,6.000000000000001e-05,adapter.backbone.layer3.0.downsample.0,17.294616,0.9251999855041504,0.2281915992498397
