,randomness,layer_name,execution_time,test_accuracy,test_cross_entropy
1640,9e-05,adapter.backbone.layer2.0.conv2,19.030387,0.9251999855041504,0.2281915992498397
1700,0.0001,adapter.backbone.layer2.0.conv2,17.637674,0.9251999855041504,0.2281916290521621
1760,0.0002,adapter.backbone.layer2.0.conv2,18.078316,0.9251999855041504,0.2281917184591293
1820,0.0003,adapter.backbone.layer2.0.conv2,17.796326,0.9251999855041504,0.2281915992498397
1880,0.0004,adapter.backbone.layer2.0.conv2,17.687073,0.9251999855041504,0.2281916290521621
1940,0.0005,adapter.backbone.layer2.0.conv2,18.059444,0.9251999855041504,0.2281916290521621
2000,0.0006,adapter.backbone.layer2.0.conv2,17.071559,0.925100028514862,0.2280264645814895
2060,0.0007,adapter.backbone.layer2.0.conv2,18.429483,0.9251999855041504,0.2281914055347442
2120,0.0008,adapter.backbone.layer2.0.conv2,18.129306,0.9251999855041504,0.2281915843486786
2180,0.0009,adapter.backbone.layer2.0.conv2,19.763056,0.925100028514862,0.2281420230865478
2240,0.001,adapter.backbone.layer2.0.conv2,17.927348,0.9251999855041504,0.2281916290521621
2300,0.002,adapter.backbone.layer2.0.conv2,18.054672,0.9251999855041504,0.2281915992498397
2360,0.003,adapter.backbone.layer2.0.conv2,20.054417,0.9247000217437744,0.2268913090229034
2420,0.004,adapter.backbone.layer2.0.conv2,17.740972,0.9240000247955322,0.2282864451408386
2480,0.005,adapter.backbone.layer2.0.conv2,18.393538,0.9251999855041504,0.2281923294067382
2540,0.006,adapter.backbone.layer2.0.conv2,17.736407,0.9253000020980836,0.2281833440065384
2600,0.007,adapter.backbone.layer2.0.conv2,18.44516,0.9236000180244446,0.2274981439113617
2660,0.008,adapter.backbone.layer2.0.conv2,17.825927,0.9229999780654908,0.2281795889139175
2720,0.009,adapter.backbone.layer2.0.conv2,18.538765,0.9251999855041504,0.2281916290521621
2780,0.01,adapter.backbone.layer2.0.conv2,19.841933,0.9251999855041504,0.2281915992498397
2840,0.02,adapter.backbone.layer2.0.conv2,19.492366,0.9240000247955322,0.230031743645668
2900,0.03,adapter.backbone.layer2.0.conv2,16.662091,0.9251999855041504,0.2281915992498397
2960,0.04,adapter.backbone.layer2.0.conv2,19.988638,0.9251999855041504,0.2281917780637741
3020,0.05,adapter.backbone.layer2.0.conv2,18.322071,0.9251999855041504,0.2282365709543228
3080,0.06,adapter.backbone.layer2.0.conv2,19.217144,0.9251999855041504,0.2281914502382278
3140,0.07,adapter.backbone.layer2.0.conv2,23.352634,0.9251999855041504,0.2281899601221084
3200,0.08,adapter.backbone.layer2.0.conv2,20.371492,0.9251999855041504,0.2281915992498397
3260,0.09,adapter.backbone.layer2.0.conv2,21.647682,0.9251999855041504,0.2281917780637741
3320,0.1,adapter.backbone.layer2.0.conv2,17.770701,0.9251999855041504,0.2281914353370666
3380,0.2,adapter.backbone.layer2.0.conv2,21.332112,0.9251999855041504,0.2281915843486786
3440,0.3,adapter.backbone.layer2.0.conv2,18.185088,0.9251999855041504,0.2282210141420364
3500,0.4,adapter.backbone.layer2.0.conv2,19.93525,0.5507000088691711,1060869.875
3560,0.5,adapter.backbone.layer2.0.conv2,19.667383,0.9251999855041504,0.2281926274299621
3620,0.6000000000000001,adapter.backbone.layer2.0.conv2,19.884346,0.9247999787330629,0.2277057319879531
3680,0.7000000000000001,adapter.backbone.layer2.0.conv2,19.643358,0.9251999855041504,0.2281916290521621
3740,0.8,adapter.backbone.layer2.0.conv2,19.770787,0.3643999993801117,2.5060269832611084
3800,0.9,adapter.backbone.layer2.0.conv2,20.082064,0.9244999885559082,0.2285607904195785
3860,1.0,adapter.backbone.layer2.0.conv2,19.315503,0.89410001039505,0.3192216455936432
