,randomness,layer_name,execution_time,test_accuracy,test_cross_entropy
2011,0.0006,adapter.backbone.layer3.0.conv1,16.438585,0.9251999855041504,0.2281915843486786
2071,0.0007,adapter.backbone.layer3.0.conv1,19.988127,0.9251999855041504,0.2281924337148666
2131,0.0008,adapter.backbone.layer3.0.conv1,19.311437,0.9244999885559082,0.2285103946924209
2191,0.0009,adapter.backbone.layer3.0.conv1,18.778821,0.9251999855041504,0.2281915545463562
2251,0.001,adapter.backbone.layer3.0.conv1,18.787457,0.9248999953269958,0.2286278307437896
2311,0.002,adapter.backbone.layer3.0.conv1,20.533622,0.9251999855041504,0.2281915992498397
2371,0.003,adapter.backbone.layer3.0.conv1,18.87307,0.9251999855041504,0.2281915843486786
2431,0.004,adapter.backbone.layer3.0.conv1,17.540803,0.9253000020980836,0.2281938195228576
2491,0.005,adapter.backbone.layer3.0.conv1,17.767786,0.9251999855041504,0.2281916290521621
2551,0.006,adapter.backbone.layer3.0.conv1,17.038354,0.7508000135421753,7833301.0
2611,0.007,adapter.backbone.layer3.0.conv1,18.58746,0.9243000149726868,0.2282232940196991
2671,0.008,adapter.backbone.layer3.0.conv1,18.148959,0.9251999855041504,0.2281971424818039
2731,0.009,adapter.backbone.layer3.0.conv1,19.554519,0.9251999855041504,0.2281916290521621
2791,0.01,adapter.backbone.layer3.0.conv1,18.546116,0.9251999855041504,0.2281905263662338
2851,0.02,adapter.backbone.layer3.0.conv1,20.020973,0.4004000127315521,29275806.0
2911,0.03,adapter.backbone.layer3.0.conv1,18.036284,0.9251999855041504,0.2281910181045532
2971,0.04,adapter.backbone.layer3.0.conv1,18.600155,0.9251999855041504,0.2281915992498397
3031,0.05,adapter.backbone.layer3.0.conv1,18.424327,0.9251999855041504,0.2281916439533233
3091,0.06,adapter.backbone.layer3.0.conv1,19.984172,0.1513999998569488,1061.4095458984375
3151,0.07,adapter.backbone.layer3.0.conv1,19.727375,0.1952999979257583,6.554535388946533
3211,0.08,adapter.backbone.layer3.0.conv1,19.912161,0.923799991607666,0.2306451648473739
3271,0.09,adapter.backbone.layer3.0.conv1,19.700261,0.925100028514862,0.2282668948173523
3331,0.1,adapter.backbone.layer3.0.conv1,18.517932,0.9251999855041504,0.2281916290521621
3391,0.2,adapter.backbone.layer3.0.conv1,18.151324,0.9248999953269958,0.2283141911029815
3451,0.3,adapter.backbone.layer3.0.conv1,16.310827,0.1000000014901161,6.12841272354126
3511,0.4,adapter.backbone.layer3.0.conv1,19.848969,0.9248999953269958,0.2284020334482193
3571,0.5,adapter.backbone.layer3.0.conv1,19.930217,0.925000011920929,0.228278562426567
3631,0.6000000000000001,adapter.backbone.layer3.0.conv1,18.926817,0.1014999970793724,283670560.0
3691,0.7000000000000001,adapter.backbone.layer3.0.conv1,18.128958,0.9251999855041504,0.2281915992498397
3751,0.8,adapter.backbone.layer3.0.conv1,17.61377,0.9046000242233276,0.2856797873973846
3811,0.9,adapter.backbone.layer3.0.conv1,20.860746,0.9185000061988832,0.2516719400882721
3871,1.0,adapter.backbone.layer3.0.conv1,20.452755,0.6449000239372253,1.1522002220153809
