,randomness,layer_name,execution_time,test_accuracy,test_cross_entropy
9,0.0,adapter.backbone.layer1.0.bn2,15.947833,0.9251999855041504,0.2281915992498397
69,1e-07,adapter.backbone.layer1.0.bn2,16.622907,0.9251999855041504,0.2281915992498397
129,2e-07,adapter.backbone.layer1.0.bn2,17.724007,0.9251999855041504,0.2281915992498397
189,3e-07,adapter.backbone.layer1.0.bn2,17.890499,0.9251999855041504,0.2281915992498397
249,4e-07,adapter.backbone.layer1.0.bn2,17.971231,0.9251999855041504,0.2281915843486786
309,5e-07,adapter.backbone.layer1.0.bn2,16.759327,0.9251999855041504,0.2281915992498397
369,6e-07,adapter.backbone.layer1.0.bn2,19.515478,0.9251999855041504,0.2281915992498397
429,7e-07,adapter.backbone.layer1.0.bn2,17.982364,0.9251999855041504,0.2281915992498397
489,8e-07,adapter.backbone.layer1.0.bn2,16.701999,0.9251999855041504,0.2281915992498397
549,9e-07,adapter.backbone.layer1.0.bn2,18.107057,0.9251999855041504,0.2281915992498397
609,1e-06,adapter.backbone.layer1.0.bn2,18.0977,0.9251999855041504,0.2281915992498397
669,2e-06,adapter.backbone.layer1.0.bn2,18.73804,0.9251999855041504,0.2281915992498397
729,3e-06,adapter.backbone.layer1.0.bn2,22.066461,0.9251999855041504,0.2281915992498397
789,4e-06,adapter.backbone.layer1.0.bn2,18.899381,0.4934000074863434,inf
849,5e-06,adapter.backbone.layer1.0.bn2,15.696435,0.9251999855041504,0.2281916290521621
909,6e-06,adapter.backbone.layer1.0.bn2,16.365515,0.925000011920929,0.2282712608575821
969,7e-06,adapter.backbone.layer1.0.bn2,18.947015,0.9251999855041504,0.2281911820173263
1029,8e-06,adapter.backbone.layer1.0.bn2,18.657346,0.9251999855041504,0.2281915992498397
1089,9e-06,adapter.backbone.layer1.0.bn2,20.140755,0.9251999855041504,0.2281916290521621
1149,1e-05,adapter.backbone.layer1.0.bn2,18.576467,0.9251999855041504,0.2282116264104843
1209,2e-05,adapter.backbone.layer1.0.bn2,19.90037,0.9253000020980836,0.2281927913427353
