,randomness,layer_name,execution_time,test_accuracy,test_cross_entropy
1268,3.0000000000000004e-05,adapter.backbone.layer1.0.conv2,18.493087,0.925100028514862,434.1112365722656
1328,4e-05,adapter.backbone.layer1.0.conv2,18.551992,0.8888000249862671,208957.953125
1388,5e-05,adapter.backbone.layer1.0.conv2,18.659348,0.9251999855041504,0.2281915843486786
1448,6.000000000000001e-05,adapter.backbone.layer1.0.conv2,19.312064,0.9251999855041504,0.2281956523656845
1508,7.000000000000001e-05,adapter.backbone.layer1.0.conv2,19.379173,0.9251999855041504,0.2281916290521621
1568,8e-05,adapter.backbone.layer1.0.conv2,18.11157,0.9251999855041504,0.2281915992498397
1628,9e-05,adapter.backbone.layer1.0.conv2,19.055088,0.925100028514862,0.2292444407939911
1688,0.0001,adapter.backbone.layer1.0.conv2,17.655824,0.9251999855041504,0.2281915992498397
1748,0.0002,adapter.backbone.layer1.0.conv2,18.054996,0.9246000051498412,0.228400319814682
1808,0.0003,adapter.backbone.layer1.0.conv2,18.397005,0.9253000020980836,0.228199616074562
1868,0.0004,adapter.backbone.layer1.0.conv2,17.142879,0.9251999855041504,0.2281916290521621
1928,0.0005,adapter.backbone.layer1.0.conv2,16.620072,0.9114999771118164,0.2873437702655792
1988,0.0006,adapter.backbone.layer1.0.conv2,18.015547,0.9251999855041504,0.2281916290521621
2048,0.0007,adapter.backbone.layer1.0.conv2,18.436553,0.9251999855041504,0.2281927913427353
2108,0.0008,adapter.backbone.layer1.0.conv2,19.462132,0.9251999855041504,0.2281915992498397
2168,0.0009,adapter.backbone.layer1.0.conv2,18.279643,0.9251999855041504,0.2281915992498397
2228,0.001,adapter.backbone.layer1.0.conv2,18.57291,0.9251999855041504,0.2281898707151413
2288,0.002,adapter.backbone.layer1.0.conv2,22.164434,0.9251999855041504,0.2281922549009323
2348,0.003,adapter.backbone.layer1.0.conv2,19.873111,0.9251999855041504,0.2281915247440338
2408,0.004,adapter.backbone.layer1.0.conv2,18.557276,0.9215999841690063,0.2355208992958068
2468,0.005,adapter.backbone.layer1.0.conv2,20.135821,0.9251999855041504,0.2281916737556457
2528,0.006,adapter.backbone.layer1.0.conv2,20.481707,0.9251999855041504,0.2281916439533233
2588,0.007,adapter.backbone.layer1.0.conv2,19.316562,0.3048999905586242,384.3332214355469
2648,0.008,adapter.backbone.layer1.0.conv2,17.713112,0.9251999855041504,0.2281915992498397
2708,0.009,adapter.backbone.layer1.0.conv2,19.7258,0.9251999855041504,0.2281915992498397
2768,0.01,adapter.backbone.layer1.0.conv2,18.652032,0.9214000105857848,0.2410914301872253
2828,0.02,adapter.backbone.layer1.0.conv2,19.488679,0.9251999855041504,0.2281915992498397
2888,0.03,adapter.backbone.layer1.0.conv2,19.46624,0.9253000020980836,0.2281913012266159
2948,0.04,adapter.backbone.layer1.0.conv2,18.093355,0.9251999855041504,0.2281918674707412
3008,0.05,adapter.backbone.layer1.0.conv2,17.387022,0.1710000038146972,890.5327758789062
3068,0.06,adapter.backbone.layer1.0.conv2,21.422834,0.3440999984741211,6.473165035247803
3128,0.07,adapter.backbone.layer1.0.conv2,20.553852,0.9253000020980836,0.2281987518072128
3188,0.08,adapter.backbone.layer1.0.conv2,17.92999,0.9247999787330629,0.2281464785337448
3248,0.09,adapter.backbone.layer1.0.conv2,20.025574,0.9244999885559082,0.2295243889093399
3308,0.1,adapter.backbone.layer1.0.conv2,18.451095,0.1616999953985214,1370.9683837890625
3368,0.2,adapter.backbone.layer1.0.conv2,19.842491,0.9251999855041504,0.2281850278377533
3428,0.3,adapter.backbone.layer1.0.conv2,18.366141,0.9232000112533568,0.2326570302248001
3488,0.4,adapter.backbone.layer1.0.conv2,21.097086,0.9251999855041504,0.2282010316848755
3548,0.5,adapter.backbone.layer1.0.conv2,19.098967,0.1570000052452087,12.21426486968994
3608,0.6000000000000001,adapter.backbone.layer1.0.conv2,18.247974,0.9251999855041504,0.2281916290521621
3668,0.7000000000000001,adapter.backbone.layer1.0.conv2,20.733822,0.9192000031471252,0.2403070032596588
3728,0.8,adapter.backbone.layer1.0.conv2,20.351323,0.9251999855041504,0.2281917035579681
3788,0.9,adapter.backbone.layer1.0.conv2,22.103627,0.9251999855041504,0.2281918227672577
3848,1.0,adapter.backbone.layer1.0.conv2,17.275721,0.1000000014901161,
