,randomness,layer_name,execution_time,test_accuracy,test_cross_entropy
48,0.0,adapter.backbone.layer4.0.conv2,17.720993,0.9251999855041504,0.2281915992498397
108,1e-07,adapter.backbone.layer4.0.conv2,18.793044,0.9251999855041504,0.2281915992498397
168,2e-07,adapter.backbone.layer4.0.conv2,17.530741,0.9251999855041504,0.2281915992498397
228,3e-07,adapter.backbone.layer4.0.conv2,17.789471,0.9251999855041504,0.2281915992498397
288,4e-07,adapter.backbone.layer4.0.conv2,16.711647,0.9251999855041504,0.2281915992498397
348,5e-07,adapter.backbone.layer4.0.conv2,16.31111,0.9251999855041504,0.2281915992498397
408,6e-07,adapter.backbone.layer4.0.conv2,18.336828,0.9251999855041504,0.2281915992498397
468,7e-07,adapter.backbone.layer4.0.conv2,17.709643,0.9251999855041504,0.2281915992498397
528,8e-07,adapter.backbone.layer4.0.conv2,17.498124,0.9251999855041504,0.2281915992498397
588,9e-07,adapter.backbone.layer4.0.conv2,17.330939,0.9251999855041504,0.2281915992498397
648,1e-06,adapter.backbone.layer4.0.conv2,17.940951,0.9251999855041504,0.2281915992498397
708,2e-06,adapter.backbone.layer4.0.conv2,19.1355,0.9251999855041504,0.2281915992498397
768,3e-06,adapter.backbone.layer4.0.conv2,17.511013,0.9251999855041504,0.2281915992498397
828,4e-06,adapter.backbone.layer4.0.conv2,16.832438,0.9251999855041504,0.2281915992498397
888,5e-06,adapter.backbone.layer4.0.conv2,18.430283,0.9251999855041504,0.2281915992498397
948,6e-06,adapter.backbone.layer4.0.conv2,18.027282,0.9251999855041504,0.2281915992498397
1008,7e-06,adapter.backbone.layer4.0.conv2,17.881943,0.9251999855041504,0.2281915992498397
1068,8e-06,adapter.backbone.layer4.0.conv2,18.237914,0.9251999855041504,0.2281915992498397
1128,9e-06,adapter.backbone.layer4.0.conv2,19.4546,0.9251999855041504,0.2281915992498397
1188,1e-05,adapter.backbone.layer4.0.conv2,19.981761,0.9251999855041504,0.2281915992498397
1248,2e-05,adapter.backbone.layer4.0.conv2,17.419066,0.9251999855041504,0.2281915992498397
1308,3.0000000000000004e-05,adapter.backbone.layer4.0.conv2,16.859067,0.9251999855041504,0.2281916439533233
1368,4e-05,adapter.backbone.layer4.0.conv2,17.560008,0.9251999855041504,0.2282007783651352
1428,5e-05,adapter.backbone.layer4.0.conv2,19.21438,0.9251999855041504,0.2281915992498397
1488,6.000000000000001e-05,adapter.backbone.layer4.0.conv2,17.654952,0.9251999855041504,0.2282050102949142
1548,7.000000000000001e-05,adapter.backbone.layer4.0.conv2,19.141047,0.9253000020980836,0.2281506359577179
1608,8e-05,adapter.backbone.layer4.0.conv2,17.563609,0.9251999855041504,0.2281949520111084
1668,9e-05,adapter.backbone.layer4.0.conv2,16.833558,0.9251999855041504,0.2281919121742248
1728,0.0001,adapter.backbone.layer4.0.conv2,17.629458,0.9251999855041504,0.228188008069992
1788,0.0002,adapter.backbone.layer4.0.conv2,18.028689,0.9251999855041504,0.2281916290521621
1848,0.0003,adapter.backbone.layer4.0.conv2,18.582709,0.9251999855041504,0.2281915992498397
