,randomness,layer_name,execution_time,test_accuracy,test_cross_entropy
41,0.0,adapter.backbone.layer3.1.relu,17.837543,0.9251999855041504,0.2281915992498397
44,0.0,adapter.backbone.layer3.1.relu,16.937677,0.9251999855041504,0.2281915992498397
101,1e-07,adapter.backbone.layer3.1.relu,17.881585,0.9251999855041504,0.2281915992498397
104,1e-07,adapter.backbone.layer3.1.relu,17.127374,0.9251999855041504,0.2281915992498397
161,2e-07,adapter.backbone.layer3.1.relu,17.238355,0.9251999855041504,0.2281916290521621
164,2e-07,adapter.backbone.layer3.1.relu,18.601924,0.9251999855041504,0.2281915992498397
221,3e-07,adapter.backbone.layer3.1.relu,17.43468,0.9251999855041504,0.2281915992498397
224,3e-07,adapter.backbone.layer3.1.relu,16.720938,0.9251999855041504,0.2281916290521621
281,4e-07,adapter.backbone.layer3.1.relu,20.837217,0.9251999855041504,0.2281915992498397
284,4e-07,adapter.backbone.layer3.1.relu,16.411053,0.9251999855041504,0.2281915992498397
341,5e-07,adapter.backbone.layer3.1.relu,16.950379,0.9251999855041504,0.2281915992498397
344,5e-07,adapter.backbone.layer3.1.relu,16.355025,0.9251999855041504,0.2281915992498397
401,6e-07,adapter.backbone.layer3.1.relu,17.650284,0.9251999855041504,0.2281915992498397
404,6e-07,adapter.backbone.layer3.1.relu,17.635879,0.9251999855041504,0.2281915992498397
461,7e-07,adapter.backbone.layer3.1.relu,16.425006,0.9251999855041504,0.2281915843486786
464,7e-07,adapter.backbone.layer3.1.relu,15.836634,0.9251999855041504,0.2281915992498397
521,8e-07,adapter.backbone.layer3.1.relu,17.948945,0.9251999855041504,0.2281915992498397
524,8e-07,adapter.backbone.layer3.1.relu,18.097471,0.9251999855041504,0.2281915992498397
581,9e-07,adapter.backbone.layer3.1.relu,16.703515,0.9251999855041504,0.2281915992498397
584,9e-07,adapter.backbone.layer3.1.relu,17.217318,0.9251999855041504,0.2281915992498397
641,1e-06,adapter.backbone.layer3.1.relu,17.360821,0.9251999855041504,0.2281915992498397
644,1e-06,adapter.backbone.layer3.1.relu,21.360416,0.9251999855041504,0.2281915992498397
701,2e-06,adapter.backbone.layer3.1.relu,18.404423,0.9251999855041504,0.2281915992498397
704,2e-06,adapter.backbone.layer3.1.relu,19.904565,0.9251999855041504,0.2281915992498397
