,randomness,layer_name,execution_time,test_accuracy,test_cross_entropy
53,0.0,adapter.backbone.layer4.1.conv1,16.689361,0.9251999855041504,0.2281915992498397
113,1e-07,adapter.backbone.layer4.1.conv1,18.457263,0.9251999855041504,0.2281915992498397
173,2e-07,adapter.backbone.layer4.1.conv1,18.537892,0.9251999855041504,0.2281915992498397
233,3e-07,adapter.backbone.layer4.1.conv1,16.654548,0.9251999855041504,0.2281915992498397
293,4e-07,adapter.backbone.layer4.1.conv1,15.418582,0.9251999855041504,0.2281915992498397
353,5e-07,adapter.backbone.layer4.1.conv1,17.417798,0.9251999855041504,0.2281915992498397
413,6e-07,adapter.backbone.layer4.1.conv1,16.387442,0.9251999855041504,0.2281915992498397
473,7e-07,adapter.backbone.layer4.1.conv1,17.677404,0.9251999855041504,0.2281915992498397
533,8e-07,adapter.backbone.layer4.1.conv1,17.285308,0.9251999855041504,0.2281915992498397
593,9e-07,adapter.backbone.layer4.1.conv1,17.646575,0.9251999855041504,0.2281915992498397
653,1e-06,adapter.backbone.layer4.1.conv1,17.292185,0.9251999855041504,0.2281915992498397
713,2e-06,adapter.backbone.layer4.1.conv1,17.656912,0.9251999855041504,0.2281915992498397
773,3e-06,adapter.backbone.layer4.1.conv1,17.968471,0.9251999855041504,0.2281915992498397
833,4e-06,adapter.backbone.layer4.1.conv1,17.816202,0.9251999855041504,0.2281915992498397
893,5e-06,adapter.backbone.layer4.1.conv1,18.569577,0.9251999855041504,0.2281915992498397
953,6e-06,adapter.backbone.layer4.1.conv1,18.788381,0.9251999855041504,0.2281915992498397
1013,7e-06,adapter.backbone.layer4.1.conv1,17.961093,0.9251999855041504,0.2281915992498397
1073,8e-06,adapter.backbone.layer4.1.conv1,16.61015,0.9251999855041504,0.2281915992498397
1133,9e-06,adapter.backbone.layer4.1.conv1,18.367505,0.9251999855041504,0.2280930131673813
1193,1e-05,adapter.backbone.layer4.1.conv1,18.401352,0.9251999855041504,0.2281916290521621
1253,2e-05,adapter.backbone.layer4.1.conv1,17.828635,0.9251999855041504,0.2285864800214767
1313,3.0000000000000004e-05,adapter.backbone.layer4.1.conv1,18.940223,0.9251999855041504,0.2281917184591293
1373,4e-05,adapter.backbone.layer4.1.conv1,18.324545,0.9251999855041504,0.2281997799873352
1433,5e-05,adapter.backbone.layer4.1.conv1,17.893516,0.9251999855041504,0.2281915992498397
1493,6.000000000000001e-05,adapter.backbone.layer4.1.conv1,17.325927,0.9251999855041504,0.2281916290521621
1553,7.000000000000001e-05,adapter.backbone.layer4.1.conv1,18.127954,0.9251999855041504,0.2281916439533233
1613,8e-05,adapter.backbone.layer4.1.conv1,15.721693,0.9251999855041504,0.2281901389360427
1673,9e-05,adapter.backbone.layer4.1.conv1,19.080473,0.9251999855041504,0.22819185256958
1733,0.0001,adapter.backbone.layer4.1.conv1,16.800523,0.9251999855041504,0.2281916290521621
1793,0.0002,adapter.backbone.layer4.1.conv1,18.033316,0.9251999855041504,0.2281916439533233
1853,0.0003,adapter.backbone.layer4.1.conv1,17.793264,0.5877000093460083,
1913,0.0004,adapter.backbone.layer4.1.conv1,17.902758,0.9251999855041504,0.2281916290521621
1973,0.0005,adapter.backbone.layer4.1.conv1,17.394879,0.9251999855041504,0.2281916290521621
2033,0.0006,adapter.backbone.layer4.1.conv1,18.284673,0.9251999855041504,0.2281915992498397
2093,0.0007,adapter.backbone.layer4.1.conv1,19.333179,0.9251999855041504,0.2281916290521621
2153,0.0008,adapter.backbone.layer4.1.conv1,19.714227,0.9251999855041504,0.2281916290521621
2213,0.0009,adapter.backbone.layer4.1.conv1,21.502857,0.9251999855041504,0.2281915992498397
2273,0.001,adapter.backbone.layer4.1.conv1,18.162124,0.9251999855041504,0.2263332456350326
2333,0.002,adapter.backbone.layer4.1.conv1,21.361591,0.9251999855041504,0.2281918227672577
2393,0.003,adapter.backbone.layer4.1.conv1,19.599956,0.9251999855041504,0.2281922399997711
2453,0.004,adapter.backbone.layer4.1.conv1,18.838159,0.925100028514862,0.2283749729394912
2513,0.005,adapter.backbone.layer4.1.conv1,17.940691,0.9251999855041504,0.2281916290521621
2573,0.006,adapter.backbone.layer4.1.conv1,17.353569,0.9251999855041504,0.2281916290521621
2633,0.007,adapter.backbone.layer4.1.conv1,16.508912,0.9251999855041504,0.2281915992498397
2693,0.008,adapter.backbone.layer4.1.conv1,16.549496,0.9248999953269958,0.2284164279699325
2753,0.009,adapter.backbone.layer4.1.conv1,18.620979,0.9225999712944032,0.2377753406763076
2813,0.01,adapter.backbone.layer4.1.conv1,17.889273,0.9223999977111816,806261864005632.0
2873,0.02,adapter.backbone.layer4.1.conv1,19.797695,0.925100028514862,0.2281894236803054
2933,0.03,adapter.backbone.layer4.1.conv1,18.123783,0.925100028514862,0.2282126396894455
2993,0.04,adapter.backbone.layer4.1.conv1,17.806312,0.9253000020980836,0.2281843721866607
3053,0.05,adapter.backbone.layer4.1.conv1,19.251657,0.9254999756813048,0.227783977985382
3113,0.06,adapter.backbone.layer4.1.conv1,19.512618,0.9251999855041504,0.2285372018814087
3173,0.07,adapter.backbone.layer4.1.conv1,18.678709,0.5684999823570251,3.647668479852544e+16
3233,0.08,adapter.backbone.layer4.1.conv1,17.319938,0.9251999855041504,0.2281916439533233
3293,0.09,adapter.backbone.layer4.1.conv1,20.057148,0.9251999855041504,0.2281916290521621
3353,0.1,adapter.backbone.layer4.1.conv1,19.559548,0.9251999855041504,0.2281915992498397
3413,0.2,adapter.backbone.layer4.1.conv1,21.373373,0.2264000028371811,1.2375377032773632e+17
3473,0.3,adapter.backbone.layer4.1.conv1,20.574745,0.1000000014901161,2.302957534790039
3533,0.4,adapter.backbone.layer4.1.conv1,18.198841,0.9251999855041504,0.2281917482614517
3593,0.5,adapter.backbone.layer4.1.conv1,21.953258,0.9251999855041504,0.2281916290521621
3653,0.6000000000000001,adapter.backbone.layer4.1.conv1,21.72866,0.9246000051498412,0.2283686995506286
3713,0.7000000000000001,adapter.backbone.layer4.1.conv1,17.487606,0.9251999855041504,0.2281916439533233
3773,0.8,adapter.backbone.layer4.1.conv1,20.068597,0.146599993109703,3.9806523121493606e+17
3833,0.9,adapter.backbone.layer4.1.conv1,18.030875,0.9253000020980836,0.2281946092844009
3893,1.0,adapter.backbone.layer4.1.conv1,20.622497,0.9251999855041504,0.2281920462846756
