,randomness,layer_name,execution_time,test_accuracy,test_cross_entropy
25,0.0,adapter.backbone.layer2.1.conv1,17.548289,0.9251999855041504,0.2281915992498397
85,1e-07,adapter.backbone.layer2.1.conv1,18.310704,0.9251999855041504,0.2281915992498397
145,2e-07,adapter.backbone.layer2.1.conv1,17.394397,0.9251999855041504,0.2281915992498397
205,3e-07,adapter.backbone.layer2.1.conv1,17.742683,0.9251999855041504,0.2281915992498397
265,4e-07,adapter.backbone.layer2.1.conv1,16.672899,0.9251999855041504,0.2281915992498397
325,5e-07,adapter.backbone.layer2.1.conv1,20.17022,0.9251999855041504,0.2281915992498397
385,6e-07,adapter.backbone.layer2.1.conv1,17.392571,0.9251999855041504,0.2281915992498397
445,7e-07,adapter.backbone.layer2.1.conv1,17.251837,0.9251999855041504,0.2281915992498397
505,8e-07,adapter.backbone.layer2.1.conv1,16.663567,0.9251999855041504,0.2281916290521621
565,9e-07,adapter.backbone.layer2.1.conv1,16.8909,0.9251999855041504,0.2281915992498397
625,1e-06,adapter.backbone.layer2.1.conv1,16.216241,0.9251999855041504,0.2281915992498397
685,2e-06,adapter.backbone.layer2.1.conv1,17.536365,0.9251999855041504,0.2281915992498397
745,3e-06,adapter.backbone.layer2.1.conv1,17.763134,0.9251999855041504,0.2281915992498397
805,4e-06,adapter.backbone.layer2.1.conv1,18.366275,0.9251999855041504,0.2281915992498397
865,5e-06,adapter.backbone.layer2.1.conv1,16.361895,0.9251999855041504,0.2281915992498397
925,6e-06,adapter.backbone.layer2.1.conv1,17.259082,0.9251999855041504,0.2281917780637741
985,7e-06,adapter.backbone.layer2.1.conv1,19.136687,0.9251999855041504,0.2281915992498397
1045,8e-06,adapter.backbone.layer2.1.conv1,18.774383,0.9251999855041504,0.2281915992498397
1105,9e-06,adapter.backbone.layer2.1.conv1,19.949407,0.4178999960422516,inf
1165,1e-05,adapter.backbone.layer2.1.conv1,18.306007,0.9251999855041504,0.2281915992498397
1225,2e-05,adapter.backbone.layer2.1.conv1,18.480967,0.9251999855041504,0.2281915992498397
1285,3.0000000000000004e-05,adapter.backbone.layer2.1.conv1,18.096249,0.9251999855041504,0.2281915992498397
1345,4e-05,adapter.backbone.layer2.1.conv1,20.412306,0.9251999855041504,0.2281916439533233
1405,5e-05,adapter.backbone.layer2.1.conv1,19.342164,0.9251999855041504,0.2281915843486786
