randomness,layer_name,execution_time,test_accuracy,test_cross_entropy
0,-,462.865636,0.8482999801635742,0.43982651829719543
0,adapter.backbone.0,559.313833,0.8482999801635742,0.43982651829719543
0,adapter.backbone.1,529.819373,0.8482999801635742,0.43982651829719543
0,adapter.backbone.2,488.096414,0.8482999801635742,0.43982651829719543
0,adapter.backbone.3,508.580752,0.8482999801635742,0.43982651829719543
0,adapter.backbone.4,517.463844,0.8482999801635742,0.43982651829719543
0,adapter.backbone.5,478.965734,0.8482999801635742,0.43982651829719543
0,adapter.backbone.6,480.233878,0.8482999801635742,0.43982651829719543
0,adapter.backbone.7,476.426169,0.8482999801635742,0.43982651829719543
0,adapter.backbone.8,480.183357,0.8482999801635742,0.43982651829719543
0,adapter.backbone.9,478.136312,0.8482999801635742,0.43982651829719543
0,adapter.backbone.10,459.895068,0.8482999801635742,0.43982651829719543
0,adapter.backbone.11,481.089121,0.8482999801635742,0.43982651829719543
0,adapter.backbone.12,485.609174,0.8482999801635742,0.4398265480995178
0,adapter.backbone.13,482.433992,0.8482999801635742,0.43982651829719543
0,adapter.backbone.14,466.357163,0.8482999801635742,0.43982651829719543
0,adapter.backbone.15,464.770359,0.8482999801635742,0.43982651829719543
0,adapter.backbone.16,332.146351,0.8482999801635742,0.43982651829719543
0,adapter.backbone.17,304.966205,0.8482999801635742,0.43982651829719543
0,adapter.backbone.18,300.487905,0.8482999801635742,0.43982651829719543
0,adapter.backbone.19,302.02244,0.8482999801635742,0.43982651829719543
0,adapter.backbone.20,298.509894,0.8482999801635742,0.43982651829719543
0,adapter.head.0,297.132743,0.8482999801635742,0.43982651829719543
1e-07,adapter.backbone.0,341.206903,0.8482999801635742,0.43982651829719543
1e-07,adapter.backbone.1,323.268052,0.8482999801635742,0.43982651829719543
1e-07,adapter.backbone.2,322.028168,0.8482999801635742,0.43982651829719543
1e-07,adapter.backbone.3,323.642879,0.8482999801635742,0.43982651829719543
1e-07,adapter.backbone.4,317.969596,0.8482999801635742,0.43982651829719543
1e-07,adapter.backbone.5,299.261522,0.8482999801635742,0.43982651829719543
1e-07,adapter.backbone.6,311.997611,0.8482999801635742,0.43982651829719543
1e-07,adapter.backbone.7,305.085712,0.8482999801635742,0.43982651829719543
1e-07,adapter.backbone.8,311.292223,0.8482999801635742,0.43982651829719543
1e-07,adapter.backbone.9,304.733822,0.8482999801635742,0.43982651829719543
1e-07,adapter.backbone.10,299.687505,0.8482999801635742,0.43982645869255066
1e-07,adapter.backbone.11,305.565658,0.8482999801635742,0.43982651829719543
1e-07,adapter.backbone.12,305.521343,0.8482999801635742,0.43982651829719543
1e-07,adapter.backbone.13,307.332597,0.8482999801635742,0.43982651829719543
1e-07,adapter.backbone.14,311.160404,0.8482999801635742,0.43982651829719543
1e-07,adapter.backbone.15,297.692458,0.8482999801635742,0.43982651829719543
1e-07,adapter.backbone.16,293.862024,0.8482999801635742,0.43982651829719543
1e-07,adapter.backbone.17,298.260431,0.8482999801635742,0.43982651829719543
1e-07,adapter.backbone.18,298.633165,0.8482999801635742,0.43982651829719543
1e-07,adapter.backbone.19,301.651955,0.8482999801635742,0.43982651829719543
1e-07,adapter.backbone.20,295.317937,0.8482999801635742,0.43982651829719543
1e-07,adapter.head.0,289.266016,0.8482999801635742,0.43982651829719543
2e-07,adapter.backbone.0,331.801715,0.8482999801635742,0.43982645869255066
2e-07,adapter.backbone.1,335.379727,0.8482999801635742,0.43982651829719543
2e-07,adapter.backbone.2,312.074134,0.8482999801635742,0.43982651829719543
2e-07,adapter.backbone.3,325.405732,0.8482999801635742,0.43982651829719543
2e-07,adapter.backbone.4,323.278551,0.8482999801635742,0.43982651829719543
2e-07,adapter.backbone.5,310.852324,0.8482999801635742,0.43982651829719543
2e-07,adapter.backbone.6,309.608386,0.8482999801635742,0.43982651829719543
2e-07,adapter.backbone.7,309.48359,0.8482999801635742,0.43982651829719543
2e-07,adapter.backbone.8,309.488569,0.8482999801635742,0.43982651829719543
2e-07,adapter.backbone.9,303.338941,0.8482999801635742,0.43982651829719543
2e-07,adapter.backbone.10,301.458363,0.8482999801635742,0.43982651829719543
2e-07,adapter.backbone.11,309.591909,0.8482999801635742,0.43982651829719543
2e-07,adapter.backbone.12,306.932817,0.8482999801635742,0.43982651829719543
2e-07,adapter.backbone.13,309.070742,0.8482999801635742,0.43982651829719543
2e-07,adapter.backbone.14,301.112101,0.8482999801635742,0.43982651829719543
2e-07,adapter.backbone.15,299.498656,0.8482999801635742,0.43982651829719543
2e-07,adapter.backbone.16,305.287262,0.8482999801635742,0.43982651829719543
2e-07,adapter.backbone.17,307.160074,0.8482999801635742,0.43982651829719543
2e-07,adapter.backbone.18,307.497811,0.8482999801635742,0.43982651829719543
2e-07,adapter.backbone.19,292.963117,0.8482999801635742,0.43982651829719543
2e-07,adapter.backbone.20,297.134142,0.8482999801635742,0.43982651829719543
