0.02
0.01
0.01
0.02
0.01
0.04
0.01
0.01
0.0
0.02
0.0
0.03
0.03
0.0
0.01
0.03
0.01
0.01
0.01
0.01
0.02
0.02
0.02
0.04
0.03
0.03
0.05
0.02
0.02
0.02
0.01
0.05
0.02
0.01
0.02
0.0
0.03
0.03
0.01
0.02
0.1
0.02
0.04
0.02
0.03
0.03
0.02
0.0
0.02
0.01
0.01
0.03
0.02
0.01
0.03
0.03
0.04
0.0
0.01
0.01
0.02
0.02
0.04
0.03
0.01
0.02
0.02
0.06
0.08
0.02
0.02
0.01
0.03
0.03
0.03
0.0
0.01
0.01
0.01
0.01
0.04
0.03
0.01
0.01
0.03
0.03
0.0
0.0
0.0
0.0
0.02
0.08
0.09
0.04
0.03
0.01
0.03
0.02
0.0
0.02

0.0221
Time for 10000 injections: 973.105703 seconds
